,lot_area,street,land_cont,neighborhood,cond_1,cond_2,bldg_type,style,overall_cond,yr_built,yr_remodeled,roof_style,exter_cond,foundation,bsmt_cond,bsmt_fin_1,bsmt_fin_2,bsmt_sf,heat,cent_air,gr_liv_area,full_bath,half_bath,bedrooms_gr,kitchen,kitch_qual,fireplaces,garage_type,garage_car_size,paved_drive,year_sold,has_pool
1755,2308,Pave,Lvl,NPkVill,Norm,Norm,TwnhsE,2Story,6,1975,1975,Gable,TA,CBlock,TA,ALQ,LwQ,855.0,GasA,Y,1456,2,1,4,1,TA,0,Attchd,2,Y,2008,0
1756,6240,Pave,Lvl,BrkSide,Norm,Norm,1Fam,Fin,6,1934,1950,Gable,TA,PConc,TA,Unf,Unf,816.0,GasA,Y,1176,1,0,3,1,TA,1,Detchd,2,Y,2006,0
1757,8789,Pave,Lvl,Sawyer,Norm,Norm,1Fam,1Story,6,1967,1967,Gable,TA,CBlock,TA,Rec,Unf,912.0,GasA,Y,941,1,0,3,1,TA,1,Attchd,1,Y,2006,0
1758,5587,Pave,HLS,Crawfor,Norm,Norm,TwnhsE,1Story,5,2008,2008,Hip,TA,PConc,TA,GLQ,Unf,1600.0,GasA,Y,1652,2,0,2,1,Gd,1,Attchd,2,Y,2008,0
1759,9042,Pave,Lvl,Crawfor,Norm,Norm,1Fam,2Story,9,1941,2006,Gable,Gd,Other,Gd,GLQ,Unf,1152.0,GasA,Y,2340,2,0,4,1,Gd,2,Attchd,1,Y,2010,0
1760,8923,Pave,Lvl,Gilbert,Norm,Norm,1Fam,SLvl,5,1998,1998,Gable,TA,PConc,TA,GLQ,Unf,384.0,GasA,Y,1382,2,1,3,1,TA,1,BuiltIn,2,Y,2009,0
1761,12518,Pave,Lvl,Mitchel,Norm,Norm,1Fam,1Story,7,1968,1968,Gable,TA,CBlock,TA,ALQ,Unf,1008.0,GasA,Y,1008,1,0,3,1,Gd,0,Attchd,1,Y,2009,0
1762,11069,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,5,2007,2007,Gable,TA,PConc,TA,Unf,Unf,608.0,GasA,Y,1396,2,1,3,1,Gd,1,BuiltIn,2,Y,2009,0
1763,8800,Pave,Lvl,NAmes,Norm,Norm,1Fam,2Story,7,1964,1997,Gable,Gd,CBlock,TA,ALQ,Unf,845.0,GasA,Y,2154,2,1,5,1,TA,1,Attchd,2,Y,2007,0
1764,13262,Pave,Lvl,NridgHt,Norm,Norm,1Fam,2Story,5,2003,2004,Gable,TA,PConc,TA,Unf,Unf,1082.0,GasA,Y,2400,3,1,4,1,Gd,1,BuiltIn,3,Y,2009,0
1765,7758,Pave,Lvl,IDOTRR,Norm,Norm,1Fam,Fin,4,1931,1950,Gable,Fa,PConc,TA,LwQ,Unf,1040.0,GasA,Y,1818,1,1,4,1,TA,2,Detchd,1,Y,2007,0
1766,12118,Pave,Lvl,Mitchel,Norm,Norm,1Fam,1Story,5,2004,2005,Hip,TA,PConc,TA,Unf,Unf,1710.0,GasA,Y,1710,2,0,3,1,Gd,1,Attchd,2,Y,2009,0
1767,9600,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,1955,1955,Hip,Gd,CBlock,TA,BLQ,Unf,1078.0,GasA,Y,1150,1,0,2,1,TA,0,Attchd,1,Y,2007,0
1768,9500,Pave,Lvl,NAmes,Artery,Norm,1Fam,2Story,6,1964,1978,Gable,TA,CBlock,TA,Rec,Unf,816.0,GasA,Y,1977,1,1,4,1,TA,1,Attchd,2,Y,2007,0
1769,7175,Pave,Lvl,SawyerW,Norm,Norm,TwnhsE,1Story,5,1990,1991,Gable,TA,PConc,TA,Unf,Unf,1332.0,GasA,Y,1332,2,0,2,1,Gd,0,Attchd,2,Y,2009,0
1770,11200,Pave,Lvl,Edwards,Norm,Norm,1Fam,1Story,3,1964,1964,Gable,Fa,CBlock,TA,Unf,Unf,1250.0,GasA,Y,1298,2,0,3,1,TA,0,Detchd,2,N,2010,0
1771,14226,Pave,Lvl,NridgHt,Norm,Norm,1Fam,1Story,5,2006,2006,Hip,TA,PConc,TA,Unf,Unf,1935.0,GasA,Y,1973,2,0,3,1,Gd,1,Attchd,3,Y,2007,0
1772,2760,Pave,Lvl,BrDale,Norm,Norm,TwnhsE,2Story,5,1973,1973,Gable,TA,CBlock,TA,Unf,Unf,525.0,GasA,Y,1092,1,1,3,1,TA,0,Detchd,2,Y,2006,0
1773,11050,Pave,Lvl,Mitchel,Norm,Norm,1Fam,2Story,5,1998,1999,Gable,TA,PConc,TA,GLQ,Unf,1049.0,GasA,Y,1916,2,1,3,1,Gd,1,Attchd,3,Y,2010,0
1774,7200,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,3,1950,1950,Gable,TA,CBlock,TA,LwQ,Unf,864.0,GasA,Y,1238,1,1,3,1,TA,1,Attchd,1,Y,2007,0
1775,12420,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,5,2001,2001,Gable,TA,PConc,TA,GLQ,Unf,944.0,GasA,Y,1840,2,1,3,1,Gd,0,Attchd,2,Y,2009,0
1776,6120,Pave,Lvl,BrkSide,Norm,Norm,1Fam,2Story,8,1920,2004,Gable,TA,BrkTil,TA,Unf,Unf,939.0,GasA,Y,1513,1,1,4,1,TA,0,Detchd,1,N,2007,0
1777,7111,Pave,Bnk,BrkSide,Norm,Norm,1Fam,1Story,7,1928,1983,Gable,Gd,BrkTil,TA,LwQ,BLQ,1008.0,GasA,Y,1143,1,0,2,1,TA,1,Detchd,1,Y,2008,0
1778,19255,Pave,Lvl,SawyerW,Norm,Norm,1Fam,SLvl,5,1983,1983,Gable,TA,CBlock,TA,Rec,GLQ,520.0,GasA,Y,1338,1,1,2,1,Gd,1,Attchd,2,Y,2009,0
1779,8120,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,7,1970,1970,Gable,Gd,CBlock,TA,ALQ,Unf,864.0,GasA,Y,864,1,0,3,1,TA,0,Detchd,2,Y,2009,0
1780,11952,Pave,Lvl,,Fa,Norm,1Fam,2Story,6,1977,1977,Other,TA,CBlock,TA,Unf,Unf,808.0,GasA,Y,1969,2,1,3,1,TA,1,Attchd,2,Y,2007,0
1781,3182,Pave,Lvl,Blmngtn,Norm,Norm,1Fam,1Story,5,2007,2007,Gable,TA,PConc,TA,Unf,Unf,1266.0,GasA,Y,1266,2,0,2,1,Gd,1,Attchd,2,Y,2008,0
1782,9842,Pave,Lvl,SWISU,RRA,Norm,1Fam,2Story,6,1921,1998,Gable,TA,BrkTil,Fa,Unf,Unf,612.0,GasA,Y,2601,3,1,4,1,TA,0,BuiltIn,2,Y,2008,0
1783,8020,Pave,Lvl,Sawyer,Norm,Norm,1Fam,1Story,6,1964,1964,Gable,TA,CBlock,TA,ALQ,Unf,912.0,GasA,N,912,1,0,3,1,TA,0,None,0,Y,2006,0
1784,11341,Pave,Lvl,Sawyer,Norm,Norm,1Fam,1Story,6,1957,1996,Hip,TA,CBlock,TA,ALQ,Unf,1392.0,GasA,Y,1392,1,1,3,1,TA,1,Detchd,2,Y,2010,0
1785,12436,Pave,Lvl,NAmes,Norm,Norm,Duplex,1Story,5,1957,1957,Gable,TA,CBlock,TA,Unf,Unf,1824.0,GasA,Y,1824,2,0,5,2,TA,0,Detchd,2,Y,2008,0
1786,12192,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,5,2000,2001,Gable,TA,PConc,TA,GLQ,Unf,928.0,GasA,Y,1823,2,1,3,1,Gd,0,Attchd,2,Y,2008,0
1787,3842,Pave,HLS,Crawfor,Norm,Norm,TwnhsE,1Story,5,2004,2005,Hip,TA,PConc,TA,GLQ,Unf,1594.0,GasA,Y,1646,2,0,2,1,Gd,1,Attchd,2,Y,2006,0
1788,1936,Pave,Lvl,MeadowV,Norm,Norm,Twnhs,2Story,7,1970,1970,Gable,TA,CBlock,TA,Unf,Unf,546.0,GasA,Y,1092,1,1,3,1,TA,0,None,0,Y,2006,0
1789,13101,Pave,Lvl,NAmes,Norm,Norm,Duplex,1Story,5,1965,1965,Gable,TA,CBlock,TA,LwQ,Unf,1728.0,GasA,Y,1728,2,0,6,2,TA,0,Detchd,2,Y,2008,0
1790,9808,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,2002,2002,Gable,TA,PConc,TA,GLQ,Unf,1573.0,GasA,Y,1573,2,0,3,1,Gd,0,Attchd,2,Y,2009,0
1791,8145,Pave,HLS,Crawfor,Norm,Norm,Duplex,Unfin,6,1940,1950,Gable,TA,BrkTil,TA,LwQ,Unf,920.0,GasA,Y,2480,2,1,5,2,TA,2,Detchd,2,Y,2009,0
1792,17227,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,1999,2000,Gable,TA,PConc,TA,GLQ,Unf,1341.0,GasA,Y,1341,1,1,1,1,Gd,1,Attchd,2,Y,2007,0
1793,5280,Pave,Lvl,IDOTRR,RRA,Norm,1Fam,2Story,7,1895,1950,Gable,TA,Other,Fa,Unf,Unf,173.0,GasA,N,1361,1,0,2,1,TA,0,Detchd,1,Y,2008,0
1794,11792,Pave,Lvl,Edwards,Norm,Norm,1Fam,Fin,5,1948,1950,Gable,TA,CBlock,TA,Unf,Unf,744.0,GasA,N,1120,1,0,2,1,Fa,0,Detchd,2,P,2010,0
1795,3876,Pave,Lvl,Somerst,Norm,Norm,Twnhs,1Story,5,1978,1978,Gable,TA,CBlock,TA,GLQ,Rec,1226.0,GasA,Y,1226,1,0,1,1,Gd,1,Attchd,2,Y,2006,0
1796,13891,Pave,Lvl,NridgHt,Norm,Norm,1Fam,2Story,5,2008,2009,Hip,TA,PConc,TA,Unf,Unf,1734.0,GasA,Y,2822,3,1,4,1,Ex,1,BuiltIn,3,Y,2009,0
1797,6000,Pave,Lvl,OldTown,Artery,Norm,1Fam,1Story,6,1925,1980,Gable,Gd,BrkTil,TA,BLQ,Unf,1103.0,GasA,Y,1103,1,0,2,1,Gd,1,Detchd,2,Y,2006,0
1798,8240,Pave,Lvl,Edwards,Norm,Norm,1Fam,1Story,6,1960,1960,Hip,TA,CBlock,TA,Unf,Unf,1179.0,GasA,Y,1179,1,0,2,1,TA,0,Attchd,2,P,2007,0
1799,9405,Pave,Lvl,Edwards,Norm,Norm,1Fam,1Story,9,1947,2008,Hip,Gd,CBlock,TA,Unf,Unf,698.0,GasA,Y,698,1,0,2,1,TA,0,None,0,Y,2009,0
1800,10625,Pave,Lvl,NridgHt,Norm,Norm,1Fam,2Story,5,2003,2004,Gable,TA,PConc,TA,GLQ,Unf,998.0,GasA,Y,2046,2,1,3,1,Gd,1,BuiltIn,3,Y,2008,0
1801,9247,Pave,Lvl,NAmes,Norm,Norm,1Fam,2Story,6,1962,1962,Gable,TA,CBlock,TA,Rec,Unf,858.0,GasA,Y,1716,1,1,4,1,TA,1,Attchd,2,Y,2008,0
1802,10628,Pave,Lvl,SawyerW,Norm,Norm,1Fam,2Story,5,2004,2004,Gable,TA,PConc,TA,Unf,Unf,835.0,GasA,Y,1812,2,1,3,1,Gd,0,BuiltIn,2,Y,2009,0
1803,11000,Pave,Lvl,Mitchel,Norm,Norm,1Fam,1Story,6,1976,2003,Gable,TA,PConc,TA,LwQ,Unf,1090.0,GasA,Y,1178,1,1,3,1,TA,0,Attchd,2,Y,2007,0
1804,9399,Pave,Bnk,Crawfor,Norm,Norm,1Fam,Unfin,8,1919,1950,Gable,TA,BrkTil,TA,Unf,Unf,818.0,GasA,Y,1636,1,1,4,1,Gd,1,Detchd,1,N,2006,0
1805,7200,Pave,Lvl,OldTown,Norm,Norm,1Fam,1Story,5,1950,1950,Gable,TA,CBlock,TA,Unf,Unf,576.0,GasA,Y,864,1,0,2,1,TA,0,Detchd,1,Y,2006,0
1806,10264,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,1999,1999,Gable,TA,PConc,TA,ALQ,Unf,1588.0,GasA,Y,1588,2,0,3,1,Gd,0,Attchd,2,Y,2006,0
1807,13215,Pave,Lvl,NridgHt,Norm,Norm,1Fam,2Story,5,2004,2004,Gable,TA,PConc,TA,GLQ,Unf,1420.0,GasA,Y,1914,2,1,3,1,Gd,1,BuiltIn,3,Y,2006,0
1808,10530,Pave,Lvl,,Norm,Norm,1Fam,SLvl,6,1975,2000,Gable,TA,CBlock,Fa,ALQ,Unf,675.0,GasA,Y,1875,3,0,3,1,Gd,1,Attchd,2,Y,2006,0
1809,6000,Pave,Lvl,OldTown,Norm,Norm,1Fam,Fin,7,1948,2002,Gable,Gd,CBlock,TA,ALQ,Unf,649.0,GasA,Y,1183,1,1,2,1,TA,0,Detchd,1,Y,2007,0
1810,7703,Pave,Lvl,SawyerW,Norm,Norm,1Fam,2Story,6,1992,1992,Gable,Gd,PConc,Gd,GLQ,Rec,816.0,GasA,Y,1730,2,1,3,1,Gd,0,Attchd,2,Y,2009,0
1811,4251,Pave,Lvl,Somerst,Norm,Norm,TwnhsE,2Story,5,2006,2007,Gable,TA,PConc,TA,Unf,Unf,625.0,GasA,Y,1250,2,1,2,1,Gd,0,Detchd,2,Y,2007,0
1812,12128,Pave,Bnk,SawyerW,Norm,Norm,1Fam,2Story,4,1989,1989,Gable,TA,CBlock,TA,ALQ,Unf,868.0,GasA,Y,2559,2,1,4,1,Ex,1,Attchd,2,Y,2006,0
1813,3072,Pave,Lvl,Blmngtn,Norm,Norm,TwnhsE,1Story,5,2004,2004,Hip,TA,PConc,TA,GLQ,Unf,1365.0,GasA,Y,1548,2,0,2,1,Gd,1,Attchd,2,Y,2006,0
1814,8410,Pave,Lvl,Edwards,RRA,Norm,1Fam,Fin,3,1910,1996,Other,Fa,PConc,TA,Unf,Unf,658.0,GasA,Y,1184,1,0,5,1,TA,0,None,0,N,2006,0
1815,15218,Pave,Lvl,Somerst,RRA,Norm,1Fam,1Story,5,2006,2006,Gable,TA,PConc,Gd,GLQ,Unf,1670.0,GasA,Y,1670,2,1,2,1,Gd,1,Attchd,3,Y,2006,0
1816,14364,Pave,Low,SawyerW,Norm,Norm,1Fam,2Story,5,1988,1989,Gable,TA,CBlock,TA,GLQ,Unf,1157.0,GasA,Y,2062,2,1,3,1,TA,1,Attchd,2,Y,2007,0
1817,8680,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,7,1960,1960,Hip,TA,CBlock,TA,Unf,Unf,894.0,GasA,Y,894,1,0,3,1,TA,0,Detchd,1,Y,2007,0
1818,9600,Pave,Lvl,NAmes,Norm,Norm,1Fam,Fin,8,1950,2005,Gable,Gd,CBlock,TA,BLQ,Unf,856.0,GasA,Y,1668,1,1,3,1,TA,0,Attchd,1,Y,2009,0
1819,11778,Pave,Lvl,CollgCr,Fa,Norm,1Fam,1Story,5,2008,2008,Hip,TA,PConc,TA,GLQ,Unf,1751.0,GasA,Y,1766,2,1,3,1,Ex,2,Attchd,3,Y,2008,0
1820,15810,Pave,Lvl,Gilbert,RRA,Norm,1Fam,2Story,5,2007,2007,Gable,TA,CBlock,TA,Unf,Unf,768.0,GasA,Y,1496,3,0,3,1,Gd,0,Attchd,2,Y,2007,0
1821,11024,Pave,Lvl,SawyerW,Norm,Norm,1Fam,1Story,5,2005,2006,Gable,TA,PConc,TA,Unf,Unf,1400.0,GasA,Y,1400,2,0,3,1,Gd,0,Attchd,2,Y,2006,0
1822,8970,Pave,Lvl,NAmes,Norm,Norm,1Fam,2Story,6,1965,1965,Gable,Gd,CBlock,TA,ALQ,Unf,744.0,GasA,Y,2140,2,1,4,1,TA,1,Attchd,2,Y,2009,0
1823,10800,Pave,Lvl,OldTown,Norm,Norm,1Fam,1Story,6,1927,2007,Gable,TA,BrkTil,TA,Unf,Unf,656.0,GasA,Y,968,2,0,4,1,TA,0,Detchd,1,Y,2007,0
1824,4835,Pave,Lvl,Somerst,Norm,Norm,TwnhsE,1Story,5,2004,2005,Gable,TA,PConc,TA,GLQ,Unf,1488.0,GasA,Y,1488,2,0,2,1,Gd,1,Attchd,2,Y,2010,0
1825,3710,Pave,Lvl,Blmngtn,Norm,Norm,1Fam,1Story,5,2007,2007,Gable,TA,PConc,TA,Unf,Unf,1266.0,GasA,Y,1266,2,0,2,1,Gd,1,Attchd,2,Y,2007,0
1826,6120,Pave,Lvl,BrkSide,Norm,Norm,1Fam,1Story,7,1931,1993,Gable,TA,BrkTil,TA,BLQ,Unf,715.0,GasA,Y,875,1,0,2,1,TA,0,Detchd,1,Y,2009,0
1827,9600,Pave,Lvl,Veenker,RRA,Norm,1Fam,SLvl,7,1976,1994,Hip,Gd,CBlock,TA,Unf,Unf,528.0,GasA,Y,1855,2,1,3,1,TA,1,Attchd,2,Y,2007,0
1828,14145,Pave,Lvl,,Norm,Norm,1Fam,1Story,7,1984,1998,Gable,TA,CBlock,TA,ALQ,Unf,1208.0,GasA,Y,1621,2,0,3,1,Gd,0,Attchd,2,Y,2006,0
1829,9926,Pave,Lvl,NridgHt,Norm,Norm,1Fam,1Story,5,2005,2006,Gable,TA,PConc,TA,GLQ,Unf,1614.0,GasA,Y,1614,2,0,3,1,Gd,0,Attchd,3,Y,2007,0
1830,8012,Pave,Lvl,SawyerW,Norm,Norm,TwnhsE,2Story,5,1980,1980,Gable,TA,CBlock,TA,Unf,Unf,630.0,GasA,Y,1266,1,1,2,1,TA,2,Attchd,1,Y,2007,0
1831,10240,Pave,Lvl,NridgHt,Norm,Norm,1Fam,2Story,5,2005,2005,Gable,TA,PConc,TA,Unf,Unf,1030.0,GasA,Y,2098,2,1,3,1,Ex,1,Attchd,3,Y,2006,0
1832,10762,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,5,1999,1999,Gable,TA,PConc,TA,GLQ,Unf,978.0,GasA,Y,1983,2,1,3,1,Gd,1,Attchd,2,Y,2009,0
1833,8000,Pave,Lvl,NAmes,Norm,Norm,1Fam,SLvl,5,1959,1959,Gable,TA,CBlock,TA,GLQ,Rec,528.0,GasA,Y,1183,1,0,3,1,TA,0,Attchd,1,Y,2009,0
1834,1680,Pave,Lvl,BrDale,Norm,Norm,Twnhs,2Story,5,1971,1971,Gable,TA,CBlock,TA,Unf,Unf,525.0,GasA,Y,1092,1,1,3,1,TA,0,Detchd,1,Y,2010,0
1835,13693,Pave,Lvl,NridgHt,Norm,Norm,1Fam,2Story,5,2006,2006,Hip,TA,PConc,TA,Unf,Unf,2153.0,GasA,Y,2643,2,1,3,1,Ex,1,BuiltIn,3,Y,2007,0
1836,10625,Pave,Lvl,Somerst,Norm,Norm,1Fam,1Story,5,2007,2007,Gable,TA,PConc,TA,Unf,Unf,1660.0,GasA,Y,1660,2,0,3,1,Gd,1,Attchd,3,Y,2008,0
1837,7200,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,7,1951,2000,Gable,TA,CBlock,TA,BLQ,Rec,900.0,GasA,Y,900,1,0,3,1,Gd,0,Detchd,2,Y,2010,0
1838,1612,Pave,Lvl,Crawfor,Norm,Norm,Twnhs,2Story,6,1980,1980,Gable,TA,CBlock,TA,Unf,Unf,561.0,GasA,Y,1229,1,1,2,1,TA,1,Attchd,2,Y,2009,0
1839,10207,Pave,Lvl,Somerst,Norm,Norm,1Fam,2Story,6,2007,2007,Gable,TA,PConc,TA,Unf,Unf,874.0,GasA,Y,1761,3,0,3,1,Gd,0,Attchd,2,Y,2007,0
1840,10475,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,2008,2008,Gable,TA,PConc,TA,Unf,Unf,1694.0,GasA,Y,1694,2,0,3,1,Gd,0,Attchd,3,Y,2010,0
1841,5976,Pave,Lvl,OldTown,Norm,Norm,Duplex,2Story,7,1920,1950,Hip,TA,PConc,TA,Unf,Unf,624.0,GasA,N,1248,2,0,2,2,TA,0,None,0,N,2006,0
1842,10625,Pave,Lvl,Edwards,Norm,Norm,1Fam,1Story,5,1920,1950,Gable,TA,BrkTil,TA,ALQ,Unf,458.0,GasA,N,835,1,0,2,1,TA,0,Basment,1,Y,2010,0
1843,53107,Pave,Low,ClearCr,RRA,Norm,1Fam,2Story,5,1992,1992,Gable,TA,PConc,TA,GLQ,Unf,1580.0,GasA,Y,1953,2,1,3,1,Gd,2,Attchd,2,Y,2007,0
1844,5680,Pave,Lvl,OldTown,Norm,Norm,1Fam,Fin,4,1901,1950,Gable,TA,CBlock,TA,Unf,Unf,592.0,GasA,N,1173,2,0,3,1,TA,0,Detchd,1,Y,2007,0
1845,12400,Pave,Lvl,NAmes,RRA,Norm,1Fam,1Story,7,1958,1998,Hip,TA,CBlock,Fa,Rec,Unf,1215.0,GasA,Y,1215,1,0,3,1,TA,0,Attchd,1,Y,2009,0
1846,6768,Pave,Lvl,Sawyer,RRA,Norm,1Fam,1Story,8,1961,1996,Hip,Gd,CBlock,TA,GLQ,Unf,912.0,GasA,Y,912,1,0,3,1,Gd,0,Detchd,1,Y,2008,0
1847,6000,Pave,Lvl,BrkSide,Norm,Norm,1Fam,Unfin,7,1926,2004,Gable,TA,PConc,TA,Unf,Unf,884.0,GasA,Y,904,1,0,2,1,TA,0,Detchd,1,Y,2009,0
1848,12508,Pave,Lvl,Mitchel,Norm,Norm,1Fam,Fin,7,1940,1985,Gable,TA,CBlock,TA,ALQ,Unf,983.0,GasA,Y,1750,2,0,4,1,TA,0,Attchd,1,Y,2008,0
1849,7415,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,5,2004,2004,Gable,TA,PConc,TA,GLQ,Unf,839.0,GasA,Y,1593,2,1,3,1,TA,1,Attchd,2,Y,2008,0
1850,11762,Pave,Lvl,NoRidge,Norm,Norm,1Fam,2Story,5,1992,1993,Gable,TA,PConc,TA,GLQ,Unf,1105.0,GasA,Y,2202,2,1,4,1,Gd,1,Attchd,2,Y,2007,0
1851,8767,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,2005,2005,Gable,TA,PConc,TA,GLQ,Unf,1310.0,GasA,Y,1310,2,0,3,1,Gd,1,Attchd,2,Y,2006,0
1852,8190,Pave,Lvl,Edwards,Norm,Norm,1Fam,1Story,6,1954,1954,Hip,TA,CBlock,TA,Rec,Unf,948.0,GasA,Y,948,1,0,3,1,TA,1,Detchd,1,Y,2007,0
1853,7500,Pave,Lvl,Somerst,Norm,Norm,1Fam,1Story,5,2006,2007,Gable,TA,PConc,TA,GLQ,Unf,1372.0,GasA,Y,1448,2,0,2,1,Gd,1,Attchd,2,Y,2009,0
1854,70761,Pave,Low,ClearCr,Norm,Norm,1Fam,1Story,5,1975,1975,Gable,TA,CBlock,TA,ALQ,Unf,1533.0,GasA,Y,1533,2,0,2,1,Gd,2,Attchd,2,Y,2006,0
1855,3784,Pave,Lvl,Somerst,Norm,Norm,TwnhsE,1Story,5,2006,2007,Gable,TA,PConc,TA,GLQ,Unf,1511.0,GasA,Y,1565,2,0,2,1,Gd,0,Attchd,2,Y,2007,0
1856,4224,Pave,Lvl,MeadowV,Norm,Norm,TwnhsE,1Story,7,1976,1976,Gable,TA,PConc,TA,GLQ,Unf,1040.0,GasA,Y,1060,1,0,3,1,TA,1,Attchd,2,Y,2007,0
1857,9245,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,1994,1995,Gable,TA,PConc,TA,GLQ,Unf,990.0,GasA,Y,990,1,0,3,1,TA,0,Detchd,2,Y,2008,0
1858,14781,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,2001,2002,Hip,TA,PConc,TA,Unf,Unf,1753.0,GasA,Y,1787,2,0,3,1,Gd,1,Attchd,3,Y,2006,0
1859,8544,Pave,Lvl,NAmes,Norm,Norm,Duplex,1Story,4,1950,1950,Gable,TA,Other,None,None,None,0.0,NonGas,N,1040,2,0,2,2,TA,0,Detchd,2,Y,2006,0
1860,7440,Pave,Lvl,Edwards,Norm,Norm,1Fam,1Story,6,1954,1954,Gable,TA,CBlock,TA,BLQ,Unf,1089.0,GasW,Y,1089,1,0,3,1,TA,1,Detchd,1,P,2009,0
1861,7404,Pave,Lvl,OldTown,Norm,Norm,1Fam,1Story,6,1920,1950,Gable,TA,BrkTil,TA,Unf,Unf,861.0,GasA,Y,861,1,0,2,1,TA,0,Detchd,2,N,2009,0
1862,4853,Pave,Bnk,SWISU,Artery,Norm,1Fam,1Story,6,1924,1999,Gable,TA,BrkTil,TA,Rec,Unf,1107.0,GasA,N,1296,2,0,2,1,Fa,1,Detchd,1,Y,2010,0
1863,10593,Pave,Lvl,NoRidge,Norm,Norm,1Fam,1Story,5,1996,1996,Hip,TA,PConc,TA,GLQ,Unf,1720.0,GasA,Y,1720,2,0,3,1,Gd,1,Attchd,2,Y,2010,0
1864,12090,Pave,Lvl,,Norm,Norm,1Fam,2Story,7,1981,2003,Gable,TA,CBlock,TA,ALQ,Unf,725.0,GasA,Y,1479,2,1,3,1,Gd,1,Attchd,2,Y,2007,0
1865,11677,Pave,Lvl,Sawyer,Norm,Norm,1Fam,1Story,4,1966,1966,Gable,TA,CBlock,TA,Rec,BLQ,1040.0,GasA,Y,1040,1,0,3,1,TA,0,Attchd,1,Y,2007,0
1866,11000,Pave,Lvl,NoRidge,Norm,Norm,1Fam,2Story,5,2000,2000,Hip,TA,PConc,TA,Unf,Unf,1519.0,GasA,Y,2172,2,1,4,1,Ex,1,BuiltIn,3,Y,2008,0
1867,8000,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,1948,2002,Gable,Gd,CBlock,TA,ALQ,Unf,972.0,GasA,Y,972,1,0,2,1,TA,1,Detchd,1,Y,2009,0
1868,8029,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,5,2005,2005,Gable,TA,PConc,TA,Unf,Unf,728.0,GasA,Y,1456,2,1,3,1,Gd,0,Attchd,2,Y,2008,0
1869,13495,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,1956,1956,Gable,Gd,CBlock,TA,BLQ,LwQ,1048.0,GasA,Y,1728,2,0,3,1,TA,1,Detchd,2,Y,2009,0
1870,9738,Pave,Lvl,Edwards,Norm,Norm,1Fam,Fin,7,1924,1950,Gable,Gd,BrkTil,TA,BLQ,Unf,784.0,GasA,Y,1221,1,0,4,1,TA,0,Attchd,1,Y,2006,0
1871,9272,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,5,1999,1999,Gable,TA,PConc,TA,GLQ,Unf,842.0,GasA,Y,1749,2,1,3,1,Gd,0,Attchd,2,Y,2006,0
1872,7841,Pave,Lvl,NridgHt,Norm,Norm,TwnhsE,1Story,5,2005,2005,Hip,TA,PConc,TA,GLQ,Unf,1577.0,GasA,Y,1577,2,0,2,1,Ex,1,Attchd,2,Y,2007,0
1873,8530,Pave,Lvl,Gilbert,Norm,Norm,1Fam,SLvl,5,1995,1996,Gable,TA,PConc,TA,Unf,Unf,384.0,GasA,Y,1474,2,1,3,1,TA,1,BuiltIn,2,Y,2009,0
1874,13041,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,5,1995,1995,Gable,TA,PConc,TA,Unf,Unf,781.0,GasA,Y,1671,2,1,3,1,TA,1,Attchd,2,Y,2006,0
1875,43500,Pave,Lvl,Mitchel,Artery,Norm,1Fam,1Story,5,1953,1953,Gable,TA,CBlock,None,None,None,0.0,GasA,Y,2034,1,0,2,1,TA,0,2Types,3,N,2007,1
1876,6240,Pave,Lvl,BrkSide,Norm,Norm,1Fam,Fin,5,1939,1950,Gable,TA,BrkTil,TA,Rec,LwQ,989.0,GasA,Y,2009,2,0,4,1,TA,1,Detchd,2,Y,2008,0
1877,13015,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,6,1996,1996,Gable,Gd,PConc,TA,Unf,Unf,1100.0,GasA,Y,1100,1,1,3,1,TA,0,Attchd,2,Y,2006,0
