Id,lot_area,street,land_cont,lot_config,neighborhood,cond_1,cond_2,bldg_type,style,overall_qual,overall_cond,yr_built,yr_remodeled,roof_style,roof_mater,exter_1,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_expo,bsmt_fin_1,bsmt_fin_1_sf,bsmt_fin_2,bsmt_fin_2_sf,bsmt_sf,heat,cent_air,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedrooms_gr,kitchen,kitch_qual,tot_rooms_gr,functional,fireplaces,garage_type,garage_car_size,garage_cond,paved_drive,porch_1,porch_2,porch_3,porch_4,porch_5,misc_val,year_sold,ms_subclass,lot_shape,sale_price,has_pool,functional_mapped,bsmt_baths,porch_sf
113,10603,Pave,Lvl,Inside,,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,BrkFace,TA,TA,PConc,TA,TA,Mn,ALQ,1200.0,Unf,0.0,1610.0,GasA,Y,1610,1.0,0.0,2,0,3,1,Gd,6,Typ,2,Attchd,2,TA,Y,168,68,0,0,0,0,2010,20,IR1,205000,0,6,1.0,236
1572,4084,Pave,Lvl,Inside,Timber,Norm,Norm,TwnhsE,1Story,7,6,1986,1986,Gable,CompShg,VinylSd,BrkFace,Gd,TA,CBlock,Gd,TA,Av,GLQ,893.0,Unf,0.0,1277.0,GasA,Y,1501,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,2,TA,Y,240,0,0,0,0,0,2008,120,IR1,241500,0,6,1.0,240
2052,7943,Pave,Lvl,Inside,Sawyer,RRA,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,BrkCmn,TA,Fa,CBlock,TA,TA,Mn,Rec,903.0,Unf,0.0,1029.0,GasA,Y,1029,1.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1,TA,Y,64,0,39,0,0,0,2007,20,Reg,118500,0,6,1.0,103
2702,6930,Pave,Lvl,Inside,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Av,BLQ,300.0,Rec,294.0,1062.0,GasA,Y,1352,0.0,1.0,1,0,3,1,Gd,6,Min2,0,BuiltIn,1,TA,Y,168,0,294,0,0,0,2006,80,IR1,130000,0,4,0.5,462
1981,7200,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,5,8,1940,1950,Gable,CompShg,VinylSd,Stone,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,808.0,GasA,Y,1072,0.0,0.0,1,0,2,1,TA,5,Typ,2,Detchd,2,TA,Y,0,0,0,0,0,0,2007,30,Reg,130000,0,6,0.0,0
2335,16052,Pave,Lvl,CulDSac,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,Stone,Ex,TA,PConc,Ex,TA,No,GLQ,1206.0,Unf,0.0,1850.0,GasA,Y,2698,1.0,0.0,2,1,4,1,Ex,11,Typ,1,Attchd,3,TA,Y,250,0,0,0,0,0,2006,60,IR1,535000,0,6,1.0,250
563,7150,Pave,Lvl,Inside,Sawyer,RRA,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,140.0,BLQ,590.0,912.0,GasA,Y,912,0.0,1.0,1,0,3,1,TA,6,Typ,0,Attchd,1,TA,Y,0,0,0,0,0,0,2009,20,Reg,123000,0,6,0.5,0
1502,6012,Pave,Lvl,Corner,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,None,TA,Fa,PConc,None,None,,None,0.0,None,0.0,0.0,GasA,N,1152,0.0,0.0,2,0,2,2,TA,6,Typ,0,None,0,,N,0,0,0,0,0,0,2008,90,Reg,82000,0,6,0.0,0
1310,5350,Pave,Lvl,Corner,OldTown,Artery,Norm,1Fam,2Story,7,8,1920,1965,Gable,CompShg,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,BLQ,116.0,Unf,0.0,624.0,GasA,Y,1450,0.0,0.0,1,0,3,1,TA,7,Typ,0,Detchd,1,TA,Y,0,192,0,0,0,0,2008,75,Reg,132000,0,6,0.0,192
2598,5400,Pave,Lvl,Corner,OldTown,Norm,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1073.0,GasA,Y,1073,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1,TA,Y,0,0,112,0,0,0,2006,30,Reg,108480,0,6,0.0,112
2715,9535,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,194.0,LwQ,982.0,1176.0,GasA,Y,1458,1.0,0.0,1,1,3,1,TA,7,Typ,1,Attchd,2,TA,Y,284,0,0,0,0,0,2006,20,IR1,165000,0,6,1.0,284
1810,7441,Pave,Lvl,Inside,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1461.0,GasA,Y,1486,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2,TA,Y,0,32,0,0,0,0,2007,20,IR1,181000,0,6,0.0,32
778,15400,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,SLvl,5,5,1961,1961,Hip,CompShg,HdBoard,None,TA,TA,CBlock,TA,Gd,No,Unf,0.0,Unf,0.0,552.0,GasA,Y,1774,0.0,0.0,2,0,4,1,TA,8,Typ,1,Attchd,1,TA,Y,290,40,0,0,0,0,2009,80,Reg,165000,0,6,0.0,330
339,10544,Pave,Lvl,Inside,Mitchel,Norm,Norm,1Fam,Fin,5,5,1969,1969,Gable,CompShg,HdBoard,None,TA,TA,CBlock,TA,TA,Av,BLQ,476.0,Unf,0.0,864.0,GasA,Y,1479,0.0,0.0,2,0,5,1,TA,8,Typ,0,Attchd,1,TA,Y,287,0,280,0,0,0,2010,50,IR1,161000,0,6,0.0,567
2460,10936,Pave,Lvl,Corner,Somerst,RRA,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1504.0,GasA,Y,1504,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2,TA,Y,144,0,0,0,0,0,2006,20,Reg,199000,0,6,0.0,144
320,11316,Pave,Lvl,Corner,Timber,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,624.0,Unf,0.0,817.0,GasA,Y,1894,1.0,0.0,2,1,4,1,Gd,8,Typ,1,BuiltIn,2,TA,Y,0,40,0,0,0,0,2010,60,Reg,214900,0,6,1.0,40
2461,8640,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1278.0,GasA,Y,1278,0.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,2,TA,Y,0,60,0,0,0,0,2006,20,Reg,198600,0,6,0.0,60
2449,12090,Pave,Lvl,Corner,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1141.0,GasA,Y,2263,0.0,0.0,2,1,4,1,Gd,10,Typ,1,BuiltIn,2,TA,Y,144,123,0,0,0,0,2006,60,Reg,258000,0,6,0.0,267
817,7939,Pave,Lvl,Inside,SawyerW,RRA,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,820.0,Unf,0.0,1168.0,GasA,Y,2787,2.0,0.0,4,2,6,2,TA,8,Typ,2,BuiltIn,3,TA,Y,312,0,0,0,0,0,2009,90,Reg,269500,0,6,2.0,312
1096,7750,Pave,Lvl,Inside,Gilbert,RRA,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,707.0,GasA,Y,1414,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Attchd,2,TA,Y,100,35,0,0,0,0,2008,60,Reg,176000,0,6,0.0,135
1893,9350,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Gd,LwQ,270.0,ALQ,580.0,1302.0,GasA,Y,1302,0.0,1.0,2,0,3,1,Gd,7,Min1,0,Attchd,1,TA,Y,333,0,0,0,0,0,2007,80,Reg,158000,0,5,0.5,333
479,7750,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,353.0,Unf,0.0,408.0,GasA,Y,1419,1.0,0.0,2,1,3,1,Gd,7,Typ,1,BuiltIn,2,TA,Y,120,0,0,0,0,0,2009,80,Reg,184100,0,6,1.0,120
1657,13001,Pave,Lvl,Inside,,Fa,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Mn,ALQ,492.0,BLQ,121.0,1625.0,GasA,Y,1220,0.0,1.0,2,0,2,1,TA,6,Typ,1,Attchd,2,TA,Y,0,0,249,0,0,0,2007,20,IR1,170000,0,6,0.5,249
937,13607,Pave,Lvl,Inside,Crawfor,Norm,Norm,1Fam,SLvl,6,6,1986,1986,Gable,CompShg,VinylSd,BrkFace,TA,Gd,CBlock,TA,TA,No,ALQ,454.0,Unf,0.0,572.0,GasA,Y,1982,1.0,0.0,2,1,3,1,TA,6,Typ,1,BuiltIn,2,TA,Y,400,112,0,0,0,1500,2009,80,IR1,208000,0,6,1.0,512
879,4435,Pave,Lvl,Inside,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,685.0,Unf,0.0,848.0,GasA,Y,848,1.0,0.0,1,0,1,1,Gd,4,Typ,0,Attchd,2,TA,Y,140,0,0,0,0,0,2009,120,Reg,140000,0,6,1.0,140
945,3843,Pave,HLS,Inside,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,1476.0,Unf,0.0,1596.0,GasA,Y,1648,1.0,1.0,2,0,2,1,Ex,5,Typ,1,Attchd,2,TA,Y,162,53,0,153,0,0,2009,120,IR1,230000,0,6,1.5,368
1010,5950,Pave,HLS,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,CompShg,HdBoard,None,Gd,TA,PConc,Gd,TA,Gd,GLQ,319.0,Unf,0.0,1337.0,GasA,Y,1337,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Attchd,2,TA,Y,0,73,154,0,0,0,2008,120,IR1,188500,0,6,1.0,227
2861,12400,Pave,HLS,Inside,Crawfor,Norm,Norm,1Fam,Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,None,TA,TA,CBlock,Gd,TA,Mn,BLQ,602.0,Unf,0.0,901.0,GasA,Y,1717,0.0,0.0,1,1,2,1,TA,7,Typ,1,Attchd,1,TA,Y,0,0,0,0,113,0,2006,50,Reg,194000,0,6,0.0,113
1245,10425,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1958,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,774.0,Unf,0.0,1104.0,GasA,Y,1104,1.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1,TA,Y,0,0,0,0,0,0,2008,20,Reg,133000,0,6,1.0,0
854,16269,Pave,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,5,5,1978,1978,Gable,CompShg,MetalSd,BrkFace,TA,TA,BrkTil,Gd,TA,Av,GLQ,625.0,Unf,0.0,907.0,GasA,Y,907,0.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1,TA,Y,72,0,0,0,0,0,2009,20,IR1,140000,0,6,0.0,72
1437,8998,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,527.0,Unf,0.0,782.0,GasA,Y,1652,0.0,0.0,2,1,3,1,Gd,6,Typ,0,Attchd,2,TA,Y,0,70,0,0,0,0,2008,60,IR1,207500,0,6,0.0,70
586,10400,Pave,Lvl,Inside,,Fa,Norm,1Fam,2Story,6,7,1967,1997,Gable,CompShg,MetalSd,BrkFace,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,932.0,GasA,Y,2640,0.0,0.0,2,1,5,1,Gd,8,Typ,1,Attchd,2,TA,Y,0,120,0,0,168,0,2009,60,Reg,256900,0,6,0.0,288
1947,10134,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,Fin,5,6,1940,1950,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,735.0,GasA,Y,1034,0.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,1,TA,Y,0,39,0,0,0,0,2007,50,Reg,109000,0,6,0.0,39
815,7007,Pave,Bnk,Inside,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,None,TA,TA,Other,None,None,,None,0.0,None,0.0,0.0,GasA,Y,1513,0.0,0.0,2,0,4,2,TA,8,Typ,0,Attchd,2,TA,Y,0,0,0,0,0,0,2009,90,Reg,113722,0,6,0.0,0
831,11645,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,24.0,Unf,0.0,1498.0,GasA,Y,1498,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,3,TA,Y,144,98,0,0,0,0,2009,20,Reg,237000,0,6,0.0,242
1919,8250,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,5,7,1963,1963,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,No,ALQ,288.0,Unf,0.0,1053.0,GasA,Y,1053,1.0,0.0,1,0,3,1,Gd,6,Typ,0,2Types,2,TA,Y,240,0,0,0,109,0,2007,20,Reg,142100,0,6,1.0,349
2306,11027,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,1954,Hip,CompShg,Wd Sdng,Stone,TA,TA,CBlock,TA,TA,No,BLQ,468.0,Rec,539.0,1178.0,GasA,Y,1293,1.0,0.0,2,0,2,1,TA,5,Typ,0,Attchd,2,TA,Y,280,0,0,0,0,0,2006,20,IR1,149900,0,6,1.0,280
430,12350,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Av,GLQ,1232.0,Unf,0.0,2020.0,GasA,Y,2020,1.0,0.0,2,0,3,1,Ex,7,Typ,1,Attchd,3,TA,Y,192,98,0,0,0,0,2009,20,Reg,404000,0,6,1.0,290
2618,18275,Pave,HLS,Inside,NAmes,Norm,Norm,1Fam,2Story,7,8,1962,1998,Gable,CompShg,Plywood,None,TA,TA,CBlock,TA,TA,Gd,ALQ,636.0,Unf,0.0,1438.0,GasA,Y,2448,1.0,0.0,3,0,3,1,TA,9,Typ,2,Attchd,2,TA,Y,520,102,0,0,0,0,2006,60,IR1,277500,0,6,1.0,622
245,9206,Pave,Lvl,Inside,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,1985,Gable,CompShg,HdBoard,BrkFace,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,741.0,GasA,Y,1732,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Attchd,2,TA,Y,192,46,0,0,0,0,2010,60,Reg,178000,0,6,0.0,238
462,6240,Pave,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,863.0,Unf,0.0,1324.0,GasA,Y,1324,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,2,TA,Y,192,38,0,0,0,0,2009,120,Reg,254000,0,6,1.0,230
182,9656,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,3,3,1923,1970,Gable,CompShg,AsbShng,None,TA,Fa,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,678.0,GasA,N,832,0.0,0.0,1,0,2,1,TA,5,Typ,1,Detchd,2,Fa,N,0,0,0,0,0,0,2010,30,Reg,12789,0,6,0.0,0
1625,7875,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,BrkFace,TA,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1237.0,GasA,Y,1253,0.0,0.0,2,0,3,1,TA,6,Typ,1,Attchd,2,TA,Y,220,21,0,0,0,0,2007,20,Reg,176000,0,6,0.0,241
2381,16259,Pave,Lvl,Corner,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,Stone,TA,TA,PConc,Ex,Gd,Av,Unf,0.0,Unf,0.0,1249.0,GasA,Y,2596,0.0,0.0,3,1,4,1,Gd,9,Typ,0,Attchd,3,TA,Y,240,154,0,0,0,0,2006,60,Reg,342643,0,6,0.0,394
1827,6173,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,GLQ,599.0,Unf,0.0,876.0,GasA,Y,902,0.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,1,TA,Y,0,0,0,0,0,0,2007,20,IR1,125500,0,6,0.0,0
1580,12890,Pave,Lvl,Inside,Timber,Norm,Norm,1Fam,1Story,6,5,1989,1989,Gable,CompShg,Wd Sdng,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,1495.0,GasA,Y,1495,0.0,0.0,2,0,3,1,TA,8,Typ,1,Attchd,2,TA,Y,252,0,192,0,0,0,2008,20,IR1,150000,0,6,0.0,444
1803,10440,Pave,Lvl,Corner,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,None,Ex,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1574.0,GasA,Y,1584,0.0,0.0,2,0,2,1,Ex,6,Typ,1,Attchd,2,TA,Y,0,256,0,0,0,0,2007,20,Reg,261329,0,6,0.0,256
1132,7500,Pave,Lvl,Inside,SawyerW,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,680.0,Unf,0.0,1080.0,GasA,Y,1080,1.0,0.0,1,0,3,1,Gd,6,Typ,0,None,0,,Y,0,0,0,0,0,0,2008,20,Reg,141000,0,6,1.0,0
1941,9532,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,4,6,1953,1953,Gable,CompShg,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,595.0,Rec,354.0,1105.0,GasA,Y,1647,1.0,0.0,1,0,3,1,TA,6,Min1,1,Attchd,1,TA,Y,225,0,0,0,0,0,2007,20,Reg,153000,1,5,1.0,225
1742,3922,Pave,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,WdShing,BrkFace,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1258.0,GasA,Y,1258,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,3,TA,Y,144,16,0,0,0,0,2007,120,Reg,172500,0,6,0.0,160
2026,8730,Pave,Lvl,Inside,BrkSide,RRA,Norm,1Fam,2Story,6,7,1915,2003,Gable,CompShg,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,698.0,GasA,Y,1396,0.0,0.0,1,0,3,1,TA,7,Typ,0,Detchd,1,TA,Y,0,0,0,0,259,0,2007,70,Reg,153575,0,6,0.0,259
2245,6060,Pave,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1Story,5,9,1930,2007,Hip,CompShg,MetalSd,None,Gd,TA,BrkTil,TA,TA,No,ALQ,737.0,Unf,0.0,837.0,GasA,Y,1001,0.0,0.0,1,0,2,1,Gd,5,Typ,0,Detchd,1,Fa,N,154,0,42,86,0,0,2007,30,Reg,124900,0,6,0.0,282
1691,14450,Pave,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,CemntBd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,2121.0,GasA,Y,2121,0.0,0.0,2,1,3,1,Ex,8,Typ,1,Attchd,3,TA,Y,124,98,0,0,142,0,2007,20,Reg,415298,0,6,0.0,364
725,5400,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,Fin,6,6,1920,1950,Gable,CompShg,MetalSd,None,Fa,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,972.0,GasA,Y,1480,0.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,1,TA,Y,0,0,176,0,0,0,2009,50,Reg,119000,0,6,0.0,176
1787,10000,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,Stone,Gd,TA,PConc,Gd,Gd,Av,Unf,0.0,Unf,0.0,1588.0,GasA,Y,1588,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,3,TA,Y,144,45,0,0,0,0,2007,20,Reg,227000,0,6,0.0,189
1216,10007,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,HdBoard,BrkFace,Gd,TA,CBlock,TA,TA,No,ALQ,806.0,Unf,0.0,1053.0,GasA,Y,1053,1.0,0.0,1,1,3,1,Gd,5,Typ,0,Attchd,1,TA,Y,0,0,0,0,0,0,2008,20,IR1,145500,0,6,1.0,0
2654,7830,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,3,5,1921,1950,Gable,CompShg,AsbShng,None,TA,TA,BrkTil,Fa,TA,No,LwQ,416.0,Unf,0.0,492.0,GasA,Y,492,1.0,0.0,1,0,1,1,TA,3,Typ,0,Detchd,1,TA,N,0,0,78,0,0,0,2006,30,Reg,61500,0,6,1.0,78
2310,11727,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,7,6,1969,1969,Gable,CompShg,HdBoard,BrkFace,TA,Gd,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,1851.0,GasA,Y,1851,0.0,0.0,2,0,3,1,TA,8,Typ,1,Attchd,2,TA,Y,0,146,0,0,0,0,2006,20,Reg,192100,0,6,0.0,146
761,10320,Pave,Bnk,Inside,IDOTRR,Artery,Norm,2fmCon,2Story,6,7,1915,1965,Gable,CompShg,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Rec,276.0,ALQ,262.0,698.0,GasA,Y,1403,1.0,0.0,1,1,3,1,TA,7,Typ,0,Detchd,1,TA,Y,0,0,288,0,0,0,2009,190,Reg,116000,0,6,1.0,288
1884,10482,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,VinylSd,BrkFace,TA,Gd,CBlock,TA,TA,Av,GLQ,507.0,Unf,0.0,588.0,GasA,Y,1138,0.0,1.0,1,0,3,1,TA,6,Typ,0,Attchd,1,TA,Y,224,0,0,0,0,0,2007,80,Reg,145000,0,6,0.5,224
449,15274,Pave,Lvl,Corner,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2003,Hip,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,No,GLQ,1972.0,Unf,0.0,2452.0,GasA,Y,2452,2.0,0.0,2,0,3,1,Ex,10,Typ,1,Attchd,3,TA,Y,0,116,0,0,0,0,2009,20,IR1,445000,0,6,2.0,116
856,8800,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,Gable,CompShg,HdBoard,None,TA,TA,CBlock,Gd,TA,Mn,LwQ,532.0,Rec,144.0,1040.0,GasA,Y,1040,0.0,0.0,2,0,3,1,Gd,5,Typ,0,Detchd,2,TA,Y,0,0,0,0,288,0,2009,20,IR1,150500,0,6,0.0,288
11,10000,Pave,Lvl,Corner,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,None,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,763.0,GasA,Y,1655,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,2,TA,Y,157,84,0,0,0,0,2010,60,IR1,175900,0,6,0.0,241
389,10140,Pave,Lvl,Inside,,Norm,Norm,1Fam,1Story,6,6,1974,1974,Hip,CompShg,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,888.0,Unf,0.0,1116.0,GasA,Y,1116,1.0,0.0,2,0,3,1,TA,6,Typ,1,Attchd,2,TA,Y,0,0,0,0,0,0,2009,20,Reg,167900,0,6,1.0,0
2415,14054,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,879.0,GasA,Y,1863,0.0,0.0,2,1,4,1,Gd,9,Typ,1,BuiltIn,3,TA,Y,100,17,0,0,0,0,2006,60,IR1,219210,0,6,0.0,117
77,11218,Pave,Lvl,Inside,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1055.0,GasA,Y,1845,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,2,TA,Y,635,104,0,0,0,400,2010,60,Reg,189000,0,6,0.0,739
1238,8856,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,4,1957,1957,Gable,CompShg,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,621.0,LwQ,52.0,1176.0,GasA,Y,1176,1.0,0.0,1,0,3,1,TA,6,Typ,2,Attchd,1,TA,Y,0,88,0,0,95,0,2008,20,Reg,136500,0,6,1.0,183
223,7800,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,2008,Hip,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Mn,BLQ,240.0,Rec,474.0,864.0,GasA,Y,892,1.0,0.0,1,0,3,1,Gd,5,Typ,0,Detchd,1,TA,Y,0,0,0,0,0,0,2010,20,Reg,137900,0,6,1.0,0
723,7200,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,5,4,1910,2006,Hip,CompShg,MetalSd,None,TA,TA,BrkTil,TA,TA,No,ALQ,247.0,Rec,465.0,1022.0,GasW,N,1022,1.0,0.0,1,0,2,1,TA,4,Maj2,0,Detchd,1,TA,Y,0,30,226,0,0,0,2009,30,Reg,85000,0,1,1.0,256
