Id,ms_zoning,lot_area,street,land_cont,lot_config,neighborhood,cond_1,cond_2,bldg_type,style,overall_qual,overall_cond,yr_built,yr_remodeled,roof_style,roof_mater,exter_1,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_expo,bsmt_fin_1,bsmt_fin_1_sf,bsmt_fin_2,bsmt_fin_2_sf,bsmt_sf,heat,cent_air,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedrooms_gr,kitchen,kitch_qual,tot_rooms_gr,functional,fireplaces,garage_type,garage_finish,garage_car_size,garage_qual,garage_cond,paved_drive,misc_val,year_sold,ms_subclass,lot_shape,wood_deck_sf,sale_price,has_pool,functional_mapped,bsmt_baths
1102,RL,11000,Pave,Lvl,FR2,NoRidge,Norm,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Mn,Unf,0.0,Unf,0.0,1519.0,GasA,Y,2172,0.0,0.0,2,1,4,1,Ex,8,Typ,1,BuiltIn,RFn,3,TA,TA,Y,0,2008,60,Reg,162,291000,0,6,0.0
654,RL,8000,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,6,1948,2002,Gable,CompShg,VinylSd,None,TA,Gd,CBlock,TA,TA,No,ALQ,680.0,Unf,0.0,972.0,GasA,Y,972,1.0,0.0,1,0,2,1,TA,5,Typ,1,Detchd,Unf,1,TA,TA,Y,0,2009,20,Reg,0,132000,0,6,1.0
1089,RL,8029,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,GasA,Y,1456,0.0,0.0,2,1,3,1,Gd,8,Typ,0,Attchd,Fin,2,TA,TA,Y,0,2008,60,IR1,100,176000,0,6,0.0
604,RL,13495,Pave,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,BrkFace,TA,Gd,CBlock,TA,TA,No,BLQ,625.0,LwQ,201.0,1048.0,GasA,Y,1728,1.0,0.0,2,0,3,1,TA,7,Min1,1,Detchd,Unf,2,TA,TA,Y,0,2009,20,IR1,0,177625,0,5,1.0
2838,RL,9738,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,Fin,5,7,1924,1950,Gable,CompShg,AsbShng,None,TA,Gd,BrkTil,TA,TA,No,BLQ,392.0,Unf,0.0,784.0,GasA,Y,1221,1.0,0.0,1,0,4,1,TA,7,Typ,0,Attchd,Unf,1,TA,TA,Y,0,2006,50,Reg,0,104900,0,6,1.0
2777,RL,9272,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,500.0,Unf,0.0,842.0,GasA,Y,1749,0.0,0.0,2,1,3,1,Gd,7,Typ,0,Attchd,RFn,2,TA,TA,Y,0,2006,60,IR1,140,196000,0,6,0.0
1723,RL,7841,Pave,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,No,GLQ,848.0,Unf,0.0,1577.0,GasA,Y,1577,1.0,0.0,2,0,2,1,Ex,6,Typ,1,Attchd,RFn,2,TA,TA,Y,0,2007,120,IR1,203,280000,0,6,1.0
349,RL,8530,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,GasA,Y,1474,0.0,0.0,2,1,3,1,TA,7,Typ,1,BuiltIn,Fin,2,TA,TA,Y,700,2009,80,IR1,120,168500,0,6,0.0
2313,RL,13041,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,HdBoard,None,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,781.0,GasA,Y,1671,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,Fin,2,TA,TA,Y,0,2006,60,IR2,0,170000,0,6,0.0
2279,RL,43500,Pave,Lvl,Inside,Mitchel,Artery,Norm,1Fam,1Story,3,5,1953,1953,Gable,CompShg,MetalSd,None,TA,TA,CBlock,None,None,,None,0.0,None,0.0,0.0,GasA,Y,2034,0.0,0.0,1,0,2,1,TA,9,Min1,0,2Types,RFn,3,TA,TA,N,0,2007,20,Reg,483,130000,1,5,0.0
1346,RM,6240,Pave,Lvl,Inside,BrkSide,Norm,Norm,1Fam,Fin,7,5,1939,1950,Gable,CompShg,Wd Sdng,None,TA,TA,BrkTil,TA,TA,Mn,Rec,300.0,LwQ,240.0,989.0,GasA,Y,2009,0.0,0.0,2,0,4,1,TA,7,Min2,1,Detchd,Unf,2,TA,TA,Y,0,2008,50,Reg,0,150000,0,4,0.0
2770,RL,13015,Pave,Lvl,Corner,CollgCr,Norm,Norm,1Fam,1Story,5,6,1996,1996,Gable,CompShg,VinylSd,None,TA,Gd,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1100.0,GasA,Y,1100,0.0,0.0,1,1,3,1,TA,5,Typ,0,Attchd,RFn,2,TA,TA,Y,0,2006,20,Reg,0,145000,0,6,0.0
2923,RL,9297,Pave,Lvl,Inside,Mitchel,Norm,Norm,Duplex,1Story,5,5,1976,1976,Gable,CompShg,Plywood,None,TA,TA,CBlock,TA,TA,No,ALQ,1606.0,Unf,0.0,1728.0,GasA,Y,1728,2.0,0.0,2,0,4,2,TA,8,Typ,0,Detchd,Unf,2,TA,TA,Y,0,2006,90,Reg,0,188000,0,6,2.0
1619,RL,8773,Pave,HLS,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,None,TA,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,916.0,GasA,Y,1600,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,Fin,2,TA,TA,Y,0,2007,60,IR1,100,169000,0,6,0.0
2178,RL,8536,Pave,Lvl,Corner,Edwards,Norm,Norm,1Fam,1Story,5,5,2006,2007,Gable,CompShg,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1125.0,GasA,Y,1125,0.0,0.0,1,1,2,1,TA,5,Typ,0,Attchd,Unf,2,TA,TA,Y,0,2007,20,Reg,80,155000,0,6,0.0
1160,FV,4282,Pave,Lvl,Inside,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,None,Gd,TA,PConc,Gd,TA,Mn,GLQ,16.0,Unf,0.0,1391.0,GasA,Y,1391,0.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,RFn,2,TA,TA,Y,0,2008,120,IR2,156,196000,0,6,0.0
1755,RL,8740,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,574.0,Unf,0.0,854.0,GasA,Y,1995,0.0,0.0,2,1,4,1,Gd,8,Typ,1,BuiltIn,Fin,2,TA,TA,Y,0,2007,60,IR1,264,219500,0,6,0.0
2412,RL,10237,Pave,Lvl,Inside,Gilbert,RRA,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,GasA,Y,1456,0.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,Fin,2,TA,TA,Y,0,2006,60,Reg,0,170440,0,6,0.0
889,RL,7950,Pave,Bnk,Corner,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,535.0,Unf,0.0,690.0,GasA,Y,1426,0.0,0.0,1,1,3,1,TA,6,Typ,0,Attchd,Fin,2,TA,TA,Y,0,2009,60,IR1,252,159500,0,6,0.0
1186,RL,10400,Pave,Lvl,Inside,,Norm,Norm,1Fam,1Story,7,6,1970,1970,Hip,CompShg,Plywood,BrkFace,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,1304.0,GasA,Y,1682,0.0,0.0,2,0,3,1,TA,7,Typ,1,Attchd,Unf,2,TA,TA,Y,0,2008,20,Reg,98,174000,0,6,0.0
1613,RL,10628,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,7,5,1970,1970,Other,Tar&Grv,Plywood,None,TA,Gd,CBlock,TA,Gd,Gd,GLQ,778.0,Unf,0.0,1277.0,GasA,Y,1277,1.0,0.0,1,0,2,1,TA,5,Typ,1,Attchd,Unf,2,TA,TA,Y,0,2007,20,Reg,0,167000,0,6,1.0
411,RL,2280,Pave,Lvl,FR2,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1976,1976,Gable,CompShg,Plywood,None,TA,TA,CBlock,Gd,TA,No,ALQ,566.0,Unf,0.0,855.0,GasA,Y,1456,0.0,0.0,2,1,3,1,TA,7,Typ,1,Attchd,Unf,2,TA,TA,Y,0,2009,160,Reg,87,148500,0,6,0.0
810,RL,7018,Pave,Lvl,Inside,SawyerW,RRA,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,HdBoard,None,TA,TA,Other,None,None,,None,0.0,None,0.0,0.0,GasA,Y,2228,0.0,0.0,2,0,6,2,TA,8,Typ,0,Detchd,Unf,2,TA,TA,Y,0,2009,90,Reg,73,147983,0,6,0.0
548,RL,10762,Pave,Lvl,Corner,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,Plywood,None,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,626.0,GasA,Y,1217,0.0,0.0,1,1,3,1,TA,6,Typ,1,Attchd,RFn,1,TA,TA,Y,0,2009,160,Reg,0,120000,0,6,0.0
2179,RL,7024,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,None,TA,TA,PConc,Ex,Gd,No,ALQ,980.0,Unf,0.0,1090.0,GasA,Y,1090,1.0,0.0,1,1,2,1,TA,5,Typ,0,Attchd,Fin,2,TA,TA,Y,0,2007,20,Reg,0,157000,0,6,1.0
2746,RL,7585,Pave,Lvl,Inside,Edwards,Artery,Norm,1Fam,Fin,5,3,1948,1950,Gable,CompShg,MetalSd,None,TA,TA,CBlock,Fa,Fa,Mn,Unf,0.0,Unf,0.0,810.0,GasA,Y,1456,1.0,1.0,1,0,4,1,TA,7,Typ,1,Detchd,Unf,1,TA,TA,P,0,2006,50,Reg,0,91500,0,6,1.5
1486,RL,8777,Pave,Lvl,Inside,Edwards,RRA,Norm,1Fam,1Story,5,7,1910,1950,Gable,CompShg,MetalSd,None,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,796.0,GasA,Y,796,0.0,0.0,1,0,2,1,TA,4,Typ,0,None,,0,,,P,0,2008,30,Reg,328,85000,0,6,0.0
2168,RL,9170,Pave,Lvl,Corner,Edwards,RRA,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,No,ALQ,698.0,GLQ,96.0,1214.0,GasA,Y,1214,1.0,0.0,1,0,2,1,TA,6,Typ,0,Detchd,Unf,2,Fa,Fa,Y,400,2007,20,Reg,0,140000,0,6,1.0
2061,RL,7742,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,763.0,Unf,0.0,955.0,GasA,Y,955,1.0,0.0,1,0,3,1,TA,6,Typ,0,Attchd,Unf,1,TA,TA,Y,0,2007,20,Reg,0,127000,0,6,1.0
1131,FV,8791,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Rec,503.0,Unf,0.0,864.0,GasA,Y,1728,0.0,0.0,2,1,3,1,Gd,7,Typ,0,Attchd,RFn,2,TA,TA,Y,0,2008,60,IR1,216,207500,0,6,0.0
2738,RL,19800,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,Unfin,6,8,1935,1990,Gable,CompShg,BrkFace,None,TA,TA,BrkTil,TA,TA,No,Rec,425.0,Unf,0.0,1836.0,GasA,Y,3672,0.0,0.0,3,1,5,1,Gd,7,Typ,2,Detchd,Unf,2,TA,TA,Y,0,2006,75,Reg,684,415000,0,6,0.0
929,RL,13339,Pave,Lvl,Inside,Crawfor,Norm,Norm,1Fam,1Story,6,6,1960,1960,Gable,CompShg,HdBoard,Stone,TA,TA,CBlock,TA,TA,No,LwQ,65.0,BLQ,875.0,1561.0,GasA,Y,1561,1.0,0.0,2,0,3,1,TA,6,Typ,1,Attchd,Fin,2,TA,TA,Y,0,2009,20,IR1,0,193000,0,6,1.0
362,RL,8125,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,None,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,702.0,GasA,Y,1481,0.0,0.0,2,1,3,1,TA,6,Typ,1,Attchd,Fin,2,TA,TA,Y,0,2009,60,Reg,0,174000,0,6,0.0
652,RL,11419,Pave,Lvl,Corner,NAmes,Artery,Norm,1Fam,2Story,7,7,1948,1999,Gable,CompShg,WdShing,None,TA,TA,CBlock,TA,TA,Mn,ALQ,699.0,Unf,0.0,699.0,GasA,Y,1527,1.0,0.0,1,1,3,1,TA,6,Typ,1,Attchd,Unf,2,TA,TA,Y,0,2009,60,Reg,0,152500,0,6,1.0
1466,RL,7226,Pave,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,798.0,GasA,Y,1640,0.0,0.0,2,1,3,1,Gd,6,Typ,0,Attchd,RFn,2,TA,TA,Y,0,2008,60,IR1,0,183000,0,6,0.0
2087,RL,11100,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,Fin,5,6,1951,1994,Gable,CompShg,Wd Sdng,None,TA,TA,PConc,TA,TA,Mn,LwQ,1080.0,Unf,0.0,1080.0,GasA,N,1480,1.0,0.0,1,0,4,1,TA,7,Typ,1,Attchd,Unf,1,TA,TA,Y,0,2007,50,Reg,0,136500,0,6,1.0
1442,RL,12435,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,361.0,Unf,0.0,963.0,GasA,Y,1792,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Attchd,RFn,2,TA,TA,Y,0,2008,60,Reg,0,231500,0,6,0.0
2744,RL,6420,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,Wd Sdng,None,TA,TA,PConc,Ex,Gd,Mn,LwQ,210.0,ALQ,551.0,980.0,GasA,Y,1148,0.0,1.0,1,0,2,1,TA,6,Typ,0,Detchd,Unf,1,TA,TA,Y,0,2006,20,IR1,0,123500,0,6,0.5
1511,RL,16466,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,Fin,5,7,1955,1955,Gable,CompShg,MetalSd,None,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,816.0,GasA,Y,1393,0.0,0.0,1,1,3,1,TA,8,Typ,0,Attchd,Unf,1,TA,TA,Y,0,2008,50,IR1,121,135500,0,6,0.0
2175,RL,6285,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Gable,CompShg,HdBoard,None,TA,Fa,CBlock,TA,TA,Av,GLQ,504.0,Unf,0.0,960.0,GasA,Y,1044,1.0,0.0,1,0,3,1,TA,7,Typ,1,Detchd,Unf,2,TA,Fa,Y,0,2007,80,Reg,228,133500,0,6,1.0
1236,RL,9204,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,25.0,Rec,872.0,1144.0,GasA,Y,1144,1.0,0.0,1,1,3,1,TA,6,Typ,0,Detchd,Unf,1,TA,TA,Y,0,2008,20,Reg,0,124000,0,6,1.0
2448,RL,12011,Pave,Lvl,CulDSac,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,956.0,Unf,0.0,1086.0,GasA,Y,1924,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Attchd,RFn,2,TA,TA,Y,0,2006,60,IR1,208,280000,0,6,1.0
60,RL,14774,Pave,Lvl,Corner,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1393.0,GasA,Y,2599,0.0,0.0,2,1,4,1,Gd,10,Typ,1,BuiltIn,Fin,3,TA,TA,Y,0,2010,60,IR1,668,333168,0,6,0.0
346,RL,11792,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,850.0,Unf,0.0,1008.0,GasA,Y,2283,0.0,0.0,2,1,4,1,Gd,9,Typ,1,BuiltIn,Fin,3,TA,TA,Y,0,2009,60,IR1,120,270000,0,6,0.0
678,RL,8064,Pave,Lvl,Inside,NAmes,Artery,Norm,1Fam,Fin,6,5,1950,1950,Gable,CompShg,Wd Sdng,None,TA,TA,CBlock,TA,TA,Av,Rec,621.0,Unf,0.0,795.0,GasA,N,1133,0.0,0.0,1,0,3,1,TA,5,Typ,0,Detchd,Unf,2,TA,TA,Y,0,2009,50,Reg,0,128500,0,6,0.0
2481,RL,7175,Pave,Lvl,Inside,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,None,Gd,TA,PConc,Gd,TA,No,GLQ,904.0,Unf,0.0,1398.0,GasA,Y,1398,1.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,RFn,2,TA,TA,Y,0,2006,120,Reg,0,172000,0,6,1.0
2729,RL,10820,Pave,Lvl,Corner,Sawyer,RRA,Norm,1Fam,SFoyer,5,7,1971,1972,Gable,CompShg,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,Av,GLQ,535.0,Rec,159.0,782.0,GasA,Y,810,1.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,Unf,2,TA,TA,Y,0,2006,85,Reg,0,130000,0,6,1.0
453,RL,5381,Pave,Lvl,Inside,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,ALQ,900.0,Unf,0.0,1306.0,GasA,Y,1306,1.0,0.0,2,0,1,1,Gd,5,Typ,1,Attchd,RFn,2,TA,TA,Y,0,2009,120,IR1,170,196000,0,6,1.0
2234,RM,5000,Pave,Lvl,Inside,IDOTRR,RRA,Norm,1Fam,Unfin,5,6,1941,1950,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,TA,Av,BLQ,116.0,Unf,0.0,720.0,GasA,N,803,0.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,Unf,2,TA,TA,Y,0,2007,45,Reg,0,87000,0,6,0.0
2007,RM,8674,Pave,HLS,Inside,BrkSide,RRA,Artery,1Fam,Fin,5,6,1950,1950,Gable,CompShg,MetalSd,None,TA,TA,CBlock,Fa,TA,No,Rec,910.0,Unf,0.0,910.0,GasA,Y,1435,1.0,0.0,1,0,3,1,TA,6,Typ,0,Detchd,Unf,1,TA,TA,Y,0,2007,50,Reg,0,128250,0,6,1.0
20,RL,13175,Pave,Lvl,Inside,,Norm,Norm,1Fam,1Story,6,6,1978,1988,Gable,CompShg,Plywood,Stone,TA,TA,CBlock,Gd,TA,No,ALQ,790.0,Rec,163.0,1542.0,GasA,Y,2073,1.0,0.0,2,0,3,1,TA,7,Min1,2,Attchd,Unf,2,TA,TA,Y,0,2010,20,Reg,349,210000,0,5,1.0
2217,RL,11275,Pave,HLS,Corner,Crawfor,Norm,Norm,1Fam,Fin,6,7,1932,1950,Gable,CompShg,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Mn,Rec,297.0,LwQ,557.0,854.0,GasA,Y,1991,0.0,0.0,1,1,3,1,TA,7,Typ,1,Detchd,Unf,2,TA,Fa,Y,0,2007,50,IR1,0,220000,0,6,0.0
232,RL,9600,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,None,TA,TA,CBlock,Gd,TA,No,BLQ,442.0,Unf,0.0,1067.0,GasA,Y,1067,0.0,0.0,2,0,2,1,Gd,4,Min2,0,Attchd,Unf,2,TA,TA,Y,0,2010,20,Reg,290,128000,0,4,0.0
1982,RM,9000,Pave,Lvl,Corner,OldTown,Norm,Norm,1Fam,Fin,5,8,1900,2006,Gable,CompShg,Stucco,None,TA,TA,BrkTil,TA,Fa,No,BLQ,130.0,Unf,0.0,680.0,GasA,Y,1174,0.0,0.0,1,0,2,1,Gd,6,Typ,1,Detchd,Unf,2,TA,TA,Y,0,2007,50,Reg,116,135000,0,6,0.0
1570,RL,9990,Pave,Lvl,Inside,Mitchel,Norm,Norm,1Fam,1Story,4,5,1991,1991,Gable,CompShg,HdBoard,None,TA,TA,PConc,Gd,TA,No,ALQ,1383.0,Unf,0.0,1680.0,GasA,Y,1689,1.0,0.0,2,0,3,1,TA,6,Typ,1,Attchd,Unf,2,TA,TA,Y,0,2008,20,Reg,428,228500,0,6,1.0
195,RM,6000,Pave,Lvl,Inside,BrkSide,Norm,Norm,1Fam,Fin,6,7,1939,1950,Gable,CompShg,MetalSd,None,TA,TA,BrkTil,TA,Gd,No,BLQ,452.0,LwQ,12.0,608.0,GasA,Y,1132,1.0,0.0,1,0,2,1,TA,5,Typ,0,Detchd,Unf,1,TA,TA,Y,0,2010,50,Reg,0,134000,0,6,1.0
2307,RL,10533,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,6,1956,1956,Hip,CompShg,VinylSd,BrkFace,TA,Gd,CBlock,TA,TA,No,Rec,773.0,Unf,0.0,1008.0,GasA,Y,1024,1.0,0.0,1,0,2,1,Gd,5,Typ,2,Attchd,Unf,1,TA,TA,Y,0,2006,20,IR1,0,157500,0,6,1.0
504,RL,11692,Pave,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,CompShg,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,624.0,Unf,0.0,1173.0,GasA,Y,2232,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,RFn,2,TA,TA,Y,0,2009,60,IR1,173,263550,0,6,1.0
1644,RL,12546,Pave,Lvl,Corner,,Norm,Norm,1Fam,1Story,6,7,1981,1981,Gable,CompShg,MetalSd,BrkFace,Gd,Gd,CBlock,Gd,TA,No,BLQ,678.0,Unf,0.0,1440.0,GasA,Y,1440,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,Fin,2,TA,TA,Y,0,2007,20,IR1,0,182900,0,6,0.0
939,RL,21695,Pave,Lvl,Corner,Crawfor,Norm,Norm,1Fam,1Story,6,9,1988,2007,Hip,CompShg,Wd Sdng,BrkFace,Gd,Gd,CBlock,Gd,TA,No,GLQ,808.0,Unf,0.0,880.0,GasA,Y,1680,1.0,0.0,2,0,3,1,Gd,5,Typ,1,Attchd,Fin,2,TA,TA,Y,0,2009,20,IR1,292,222000,0,6,1.0
1591,RL,9278,Pave,Lvl,FR2,Mitchel,RRA,Artery,1Fam,1Story,5,5,2007,2008,Gable,CompShg,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1092.0,GasA,Y,1092,0.0,0.0,1,0,2,1,TA,5,Typ,0,None,,0,,,Y,0,2008,20,Reg,0,146000,0,6,0.0
2001,RM,8100,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,1973,Gable,CompShg,VinylSd,None,TA,TA,BrkTil,TA,TA,No,Rec,338.0,Unf,0.0,1559.0,GasA,Y,1559,1.0,0.0,1,0,2,1,TA,5,Min2,0,Detchd,Unf,2,TA,TA,Y,0,2007,30,Reg,0,153500,0,4,1.0
2379,RL,16737,Pave,Lvl,FR3,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,1447.0,Unf,0.0,1980.0,GasA,Y,1980,1.0,0.0,2,0,3,1,Ex,8,Typ,1,Attchd,Fin,3,TA,TA,Y,0,2006,20,Reg,194,315000,0,6,1.0
1100,RL,9200,Pave,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,986.0,Unf,0.0,1470.0,GasA,Y,2630,1.0,0.0,2,1,4,1,Gd,8,Typ,1,Attchd,Fin,3,TA,TA,Y,0,2008,60,Reg,0,315000,0,6,1.0
1118,RL,9801,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1341.0,GasA,Y,1861,0.0,0.0,3,0,3,1,Gd,7,Typ,1,BuiltIn,RFn,3,TA,TA,Y,0,2008,60,Reg,144,257000,0,6,0.0
1593,RL,14137,Pave,Lvl,Corner,Mitchel,Norm,Norm,1Fam,SFoyer,4,5,1964,1964,Gable,CompShg,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Av,ALQ,865.0,LwQ,247.0,1200.0,GasA,Y,1200,1.0,0.0,1,0,3,1,TA,6,Typ,0,2Types,Fin,3,TA,TA,Y,0,2008,85,Reg,0,173000,0,6,1.0
2338,RL,14762,Pave,Lvl,Corner,Gilbert,RRA,Norm,1Fam,2Story,5,6,1948,1950,Gable,CompShg,Plywood,None,TA,TA,Other,None,None,,None,0.0,None,0.0,0.0,GasA,Y,2320,0.0,0.0,2,0,2,1,TA,7,Typ,1,Attchd,Unf,2,TA,TA,P,0,2006,60,IR2,120,169000,0,6,0.0
458,RL,15262,Pave,Lvl,Corner,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Hip,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Gd,GLQ,1557.0,Unf,0.0,2200.0,GasA,Y,2200,1.0,0.0,2,1,3,1,Ex,8,Typ,1,Attchd,Fin,3,TA,TA,Y,0,2009,20,IR1,208,382500,0,6,1.0
1454,RL,9742,Pave,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1777.0,GasA,Y,1795,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Attchd,RFn,2,TA,TA,Y,0,2008,20,Reg,171,230000,0,6,0.0
