Id,lot_area,street,land_cont,lot_config,neighborhood,cond_1,cond_2,bldg_type,style,overall_qual,overall_cond,yr_built,yr_remodeled,roof_style,roof_mater,exter_1,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_expo,bsmt_fin_1,bsmt_fin_1_sf,bsmt_fin_2,bsmt_fin_2_sf,bsmt_sf,heat,cent_air,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedrooms_gr,kitchen,kitch_qual,tot_rooms_gr,functional,fireplaces,garage_type,garage_car_size,garage_cond,paved_drive,porch_1,porch_2,porch_3,porch_4,porch_5,misc_val,year_sold,ms_subclass,lot_shape,sale_price,has_pool,functional_mapped,bsmt_baths,porch_sf,full_bath_shift,half_bath_shift,bedrooms_gr_shift,fireplaces_shift,garage_car_size_shift,lot_area_scaled_mm,bsmt_fin_1_sf_scaled_mm,bsmt_fin_2_sf_scaled_mm,bsmt_sf_scaled_mm,gr_liv_area_scaled_mm,tot_rooms_gr_gr_liv_area,tot_rooms_gr_bedroom_gr,full_bath_gr_liv_area,gar_car_size_overall_qual,yr_built_overall_qual,bsmt_sf_gr_liv_area,functional_mapped_overall_qual,full_bath_gr_liv_area_log,tot_rooms_gr_bedroom_gr_log,lot_area_scaled_mm_log,gr_liv_area_scaled_mm_log,bsmt_fin_1_sf_scaled_mm_log,bsmt_fin_2_sf_scaled_mm_log,bsmt_sf_scaled_mm_log,bedrooms_gr_shift_log,tot_rooms_gr_log,tot_rooms_gr_gr_liv_area_log,lot_area_log,gr_liv_area_log
1491,6500,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,6,6,1976,1976,Hip,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,Gd,No,BLQ,1033.0,Unf,0.0,1127.0,GasA,Y,1127,0.0,1.0,1,1,3,1,TA,6,Typ,1,Detchd,2,TA,Y,0,0,138,0,0,0,2008,20,Reg,135000,0,6,0.5,138,2,2,4,2,3,1.032974001268231,1.4721206581352835,1.0,1.3515283842794759,1.2274813539873781,6762,24,2254,18,11856,2254.0,36,7.720461694599722,3.1780538303479458,0.032442021639006835,0.20496439033685063,0.3867039857893271,0.0,0.30123608857041106,1.3862943611198906,1.791759469228055,8.819073983267831,8.779557455883728,7.027314514039777
2742,9525,Pave,Lvl,Inside,Edwards,Norm,Norm,1Fam,Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,None,TA,TA,CBlock,TA,Fa,No,Rec,444.0,Unf,0.0,994.0,GasA,Y,1855,0.0,0.0,2,0,4,1,TA,7,Typ,0,Attchd,1,TA,Y,182,0,0,0,0,0,2006,50,Reg,136900,0,6,0.0,182,3,1,5,1,2,1.0521559923906152,1.2029250457038392,1.0,1.3100436681222707,1.43631669535284,12985,35,5565,12,11724,2849.0,36,8.624252263709645,3.5553480614894135,0.050841385062996056,0.3620819862499785,0.18475612890333604,0.0,0.27006047110196135,1.6094379124341003,1.9459101490553132,9.471550124096849,9.161675199994901,7.5256399750415355
2497,6993,Pave,Lvl,Inside,Sawyer,RRA,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,None,TA,TA,CBlock,TA,TA,No,BLQ,465.0,Unf,0.0,912.0,GasA,Y,1236,0.0,0.0,1,0,3,1,TA,6,Typ,1,Attchd,1,TA,Y,0,0,0,0,0,0,2006,20,Reg,135000,0,6,0.0,0,2,1,4,2,2,1.0361001902346227,1.2125228519195612,1.0,1.2844666250779788,1.2587492828456683,7416,24,2472,10,9805,2148.0,30,7.812782818577581,3.1780538303479458,0.03546384788198278,0.2301185953151546,0.1927031905958678,0.0,0.2503435544182365,1.3862943611198906,1.791759469228055,8.91139510724569,8.852664927703866,7.119635638017636
495,9430,Pave,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,1163.0,Unf,0.0,1252.0,GasA,Y,2365,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Attchd,3,TA,Y,0,128,0,0,180,0,2009,60,Reg,337000,0,6,1.0,308,3,2,4,2,4,1.051553582752061,1.5315356489945156,1.0,1.3905177791640675,1.5826161790017212,18920,32,7095,32,15992,3617.0,48,8.867145589594143,3.4657359027997265,0.050268673257014826,0.4590792871924646,0.4262709241954386,0.0,0.329676180776316,1.3862943611198906,2.0794415416798357,9.847974842605868,9.151651375627504,7.768533300926033
2528,11029,Pave,Lvl,Corner,,Fa,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Mn,BLQ,619.0,Unf,0.0,1054.0,GasA,Y,2654,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,2,TA,Y,0,65,0,0,222,0,2006,60,IR1,250000,0,6,1.0,287,3,2,5,2,3,1.0616930881420419,1.2829067641681902,1.0,1.3287585776668747,1.6655192197360873,23886,45,7962,18,11808,3708.0,36,8.982435503560263,3.8066624897703196,0.05986488683633832,0.5101369185046091,0.2491284128200107,0.0,0.2842451060939179,1.6094379124341003,2.1972245773362196,10.081047792228372,9.308283446306147,7.8838232148921525
1033,14311,Pave,Lvl,FR3,,Norm,Norm,1Fam,2Story,8,5,1996,1996,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,1023.0,Unf,0.0,1236.0,GasA,Y,2340,1.0,0.0,2,1,4,1,Gd,9,Typ,1,Attchd,3,TA,Y,192,180,218,0,0,0,2008,60,IR1,306000,0,6,1.0,590,3,2,5,2,4,1.0825047558655676,1.4675502742230346,1.0,1.3855271366188397,1.5754446356855993,21060,45,7020,32,15968,3576.0,48,8.856518497019858,3.8066624897703196,0.07927757429415719,0.4545375408078953,0.38359453054764203,0.0,0.32608067128487456,1.6094379124341003,2.1972245773362196,9.955130785687967,9.568783751310876,7.757906208351747
764,10800,Pave,Lvl,Inside,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,None,TA,Gd,CBlock,Gd,Gd,Gd,GLQ,1200.0,Unf,0.0,1200.0,GasA,Y,1200,3.0,0.0,3,0,3,1,TA,5,Typ,0,None,0,,Y,120,0,0,0,0,0,2009,90,Reg,179000,0,6,3.0,120,4,1,4,1,1,1.0602409638554218,1.5484460694698354,1.0,1.3742981908920773,1.2484222604704533,6000,20,4800,5,9935,2400.0,30,8.476371196895983,2.995732273553991,0.058496206681608626,0.22188056245581242,0.43725189223007316,0.0,0.3179431941927901,1.3862943611198906,1.6094379124341003,8.699514748210191,9.287301413112312,7.090076835776092
1165,3604,Pave,Lvl,Corner,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,689.0,GasA,Y,1392,0.0,0.0,2,0,2,1,Gd,5,Typ,0,Detchd,2,TA,Y,0,102,0,0,0,0,2008,160,Reg,146000,0,6,0.0,102,3,1,3,1,3,1.0146100190234624,1.0,1.0,1.2149095446038678,1.3034997131382673,6960,15,4176,21,14049,2081.0,42,8.337109129562474,2.70805020110221,0.014504320952339531,0.265052734321021,0.0,0.0,0.1946696251353504,1.0986122886681098,1.6094379124341003,8.847934753328465,8.189799618728228,7.238496840894365
2037,10320,Pave,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,Fin,6,5,1915,1950,Gable,CompShg,MetalSd,None,TA,TA,CBlock,TA,Fa,No,LwQ,375.0,Unf,0.0,1138.0,GasA,Y,2180,0.0,0.0,1,1,3,1,TA,7,Typ,1,Detchd,2,TA,N,0,0,170,0,0,0,2007,50,Reg,161000,0,6,0.0,170,2,2,4,2,3,1.0571972098922005,1.1713893967093236,1.0,1.3549594510293201,1.5295467584624212,15260,28,4360,18,11490,3318.0,36,8.38022733634308,3.332204510175204,0.05562126459600947,0.4249714552186331,0.15819056282219932,0.0,0.3037715284442732,1.3862943611198906,1.9459101490553132,9.632990304838447,9.241839039035554,7.687080155783135
113,10603,Pave,Lvl,Inside,,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,BrkFace,TA,TA,PConc,TA,TA,Mn,ALQ,1200.0,Unf,0.0,1610.0,GasA,Y,1610,1.0,0.0,2,0,3,1,Gd,6,Typ,2,Attchd,2,TA,Y,168,68,0,0,0,0,2010,20,IR1,205000,0,6,1.0,236,3,1,4,3,3,1.058991756499683,1.5484460694698354,1.0,1.502183406113537,1.366035570854848,9660,24,4830,18,11862,3220.0,36,8.482601746646619,3.1780538303479458,0.057317282358266664,0.3119128009668419,0.43725189223007316,0.0,0.4069196538191587,1.3862943611198906,1.791759469228055,9.175748927206564,9.268892258925797,7.383989457978509
1572,4084,Pave,Lvl,Inside,Timber,Norm,Norm,TwnhsE,1Story,7,6,1986,1986,Gable,CompShg,VinylSd,BrkFace,Gd,TA,CBlock,Gd,TA,Av,GLQ,893.0,Unf,0.0,1277.0,GasA,Y,1501,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Attchd,2,TA,Y,240,0,0,0,0,0,2008,120,IR1,241500,0,6,1.0,240,3,1,3,2,3,1.0176537729866837,1.4081352833638026,1.0,1.3983156581409857,1.3347676419965575,9006,18,4503,21,13902,2778.0,42,8.412499120301572,2.8903717578961645,0.01749975515833159,0.28875722576468216,0.3422663350547961,0.0,0.33526841098594123,1.0986122886681098,1.791759469228055,9.105646300861517,8.314832179284556,7.313886831633462
2052,7943,Pave,Lvl,Inside,Sawyer,RRA,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,BrkCmn,TA,Fa,CBlock,TA,TA,Mn,Rec,903.0,Unf,0.0,1029.0,GasA,Y,1029,1.0,0.0,1,0,3,1,TA,5,Typ,0,Attchd,1,TA,Y,64,0,39,0,0,0,2007,20,Reg,118500,0,6,1.0,103,2,1,4,1,2,1.042124286620165,1.4127056672760512,1.0,1.3209606986899565,1.1993689041881812,5145,20,2058,8,7844,2058.0,24,7.629489916393995,2.995732273553991,0.04126121320496363,0.1817955052765987,0.3455067785902445,0.0,0.2783592739166566,1.3862943611198906,1.6094379124341003,8.545780648268149,8.980046316633132,6.9363427358340495
2702,6930,Pave,Lvl,Inside,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Av,BLQ,300.0,Rec,294.0,1062.0,GasA,Y,1352,0.0,1.0,1,0,3,1,Gd,6,Min2,0,BuiltIn,1,TA,Y,168,0,294,0,0,0,2006,80,IR1,130000,0,4,0.5,462,2,1,4,1,2,1.03570069752695,1.1371115173674589,1.1994572591587516,1.3312538989394884,1.2920252438324726,8112,24,2704,10,9790,2414.0,20,7.902487437162855,3.1780538303479458,0.035078200096055334,0.25621094373956,0.12849129031719822,0.18186917044830672,0.2861212792521457,1.3862943611198906,1.791759469228055,9.001099725830965,8.84361509218395,7.20934025660291
1981,7200,Pave,Lvl,Inside,OldTown,Norm,Norm,1Fam,1Story,5,8,1940,1950,Gable,CompShg,VinylSd,Stone,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,808.0,GasA,Y,1072,0.0,0.0,1,0,2,1,TA,5,Typ,2,Detchd,2,TA,Y,0,0,0,0,0,0,2007,30,Reg,130000,0,6,0.0,0,2,1,3,3,3,1.037412809131262,1.0,1.0,1.2520274485339988,1.2117039586919105,5360,15,2144,15,9700,1880.0,30,7.670428522190693,2.70805020110221,0.03672993019965408,0.19202759930613117,0.0,0.0,0.22476419618678525,1.0986122886681098,1.6094379124341003,8.586719254064848,8.881836305004146,6.977281341630747
2335,16052,Pave,Lvl,CulDSac,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,Stone,Ex,TA,PConc,Ex,TA,No,GLQ,1206.0,Unf,0.0,1850.0,GasA,Y,2698,1.0,0.0,2,1,4,1,Ex,11,Typ,1,Attchd,3,TA,Y,250,0,0,0,0,0,2006,60,IR1,535000,0,6,1.0,250,3,2,5,2,4,1.093544705136335,1.5511882998171846,1.0,1.5770430442919525,1.6781411359724612,29678,55,8094,40,20060,4548.0,60,8.998878325435811,4.007333185232471,0.08942444291111756,0.5176867141459359,0.4390212822522998,0.0,0.455551602657195,1.6094379124341003,2.3978952727983707,10.298161309566071,9.683588731386807,7.900266036767701
563,7150,Pave,Lvl,Inside,Sawyer,RRA,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,140.0,BLQ,590.0,912.0,GasA,Y,912,0.0,1.0,1,0,3,1,TA,6,Typ,0,Attchd,1,TA,Y,0,0,0,0,0,0,2009,20,Reg,123000,0,6,0.5,0,2,1,4,1,2,1.0370957514267598,1.0639853747714807,1.400271370420624,1.2844666250779788,1.165806081468732,5472,24,1824,10,9810,1824.0,30,7.508787170634276,3.1780538303479458,0.03642426001540035,0.15341276317835162,0.062021645309456516,0.33666605385217135,0.2503435544182365,1.3862943611198906,1.791759469228055,8.607399459302387,8.874867635688053,6.815639990074331
1502,6012,Pave,Lvl,Corner,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,None,TA,Fa,PConc,None,None,,None,0.0,None,0.0,0.0,GasA,N,1152,0.0,0.0,2,0,2,2,TA,6,Typ,0,None,0,,N,0,0,0,0,0,0,2008,90,Reg,82000,0,6,0.0,0,3,1,3,1,1,1.0298795180722893,1.0,1.0,1.0,1.2346528973034996,6912,18,3456,4,7820,1152.0,24,8.147867129923947,2.8903717578961645,0.029441822654349067,0.210789875761654,0.0,0.0,0.0,1.0986122886681098,1.791759469228055,8.841014310483892,8.701512750872865,7.049254841255837
1310,5350,Pave,Lvl,Corner,OldTown,Artery,Norm,1Fam,2Story,7,8,1920,1965,Gable,CompShg,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,BLQ,116.0,Unf,0.0,624.0,GasA,Y,1450,0.0,0.0,1,0,3,1,TA,7,Typ,0,Detchd,1,TA,Y,0,192,0,0,0,0,2008,75,Reg,132000,0,6,0.0,192,2,1,4,1,2,1.0256816740646797,1.053016453382084,1.0,1.1946350592638801,1.3201376936316696,10150,28,2900,14,13440,2074.0,42,7.9724660159745655,3.332204510175204,0.02535743941201717,0.27773604451534495,0.051658858273909994,0.0,0.17784074900519334,1.3862943611198906,1.9459101490553132,9.225228984469933,8.584851839890053,7.27931883541462
2598,5400,Pave,Lvl,Corner,OldTown,Norm,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1073.0,GasA,Y,1073,0.0,0.0,1,0,2,1,TA,4,Typ,0,Detchd,1,TA,Y,0,0,112,0,0,0,2006,30,Reg,108480,0,6,0.0,112,2,1,3,1,2,1.025998731769182,1.0,1.0,1.3346849656893325,1.2119908204245553,4292,12,2146,10,9605,2146.0,30,7.671360923190644,2.4849066497880004,0.025666510655398725,0.19226431371130795,0.0,0.0,0.2886952832473186,1.0986122886681098,1.3862943611198906,8.36450810375059,8.594154232552366,6.9782137426306985
2715,9535,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,194.0,LwQ,982.0,1176.0,GasA,Y,1458,1.0,0.0,1,1,3,1,TA,7,Typ,1,Attchd,2,TA,Y,284,0,0,0,0,0,2006,20,IR1,165000,0,6,1.0,284,2,2,4,2,3,1.0522194039315156,1.0886654478976234,1.666214382632293,1.3668122270742358,1.3224325874928284,10206,28,2916,15,9835,2634.0,30,7.977968093128549,3.332204510175204,0.050901651440402304,0.279472909910728,0.08495258637337362,0.5105542165177511,0.31248118698591354,1.3862943611198906,1.9459101490553132,9.230731061623917,9.16272451803452,7.284820912568604
1810,7441,Pave,Lvl,Inside,SawyerW,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1461.0,GasA,Y,1486,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2,TA,Y,0,32,0,0,0,0,2007,20,IR1,181000,0,6,0.0,32,3,1,4,1,3,1.0389410272669626,1.0,1.0,1.4557080474111042,1.3304647160068845,10402,28,4458,21,14042,2947.0,42,8.402455513945814,3.332204510175204,0.038201951379148884,0.28552829173551064,0.0,0.0,0.3754924127803173,1.3862943611198906,1.9459101490553132,9.249753374333018,8.914760527397261,7.303843225277705
778,15400,Pave,Lvl,Inside,Sawyer,Norm,Norm,1Fam,SLvl,5,5,1961,1961,Hip,CompShg,HdBoard,None,TA,TA,CBlock,TA,Gd,No,Unf,0.0,Unf,0.0,552.0,GasA,Y,1774,0.0,0.0,2,0,4,1,TA,8,Typ,1,Attchd,1,TA,Y,290,40,0,0,0,0,2009,80,Reg,165000,0,6,0.0,330,3,1,5,2,2,1.089410272669626,1.0,1.0,1.1721771678103556,1.4130808950086058,14192,40,5322,10,9805,2326.0,30,8.579604451537634,3.6888794541139363,0.08563651558116239,0.3457723526005169,0.0,0.0,0.1588628468039124,1.6094379124341003,2.0794415416798357,9.56043370454936,9.642122788401721,7.480992162869525
339,10544,Pave,Lvl,Inside,Mitchel,Norm,Norm,1Fam,Fin,5,5,1969,1969,Gable,CompShg,HdBoard,None,TA,TA,CBlock,TA,TA,Av,BLQ,476.0,Unf,0.0,864.0,GasA,Y,1479,0.0,0.0,2,0,5,1,TA,8,Typ,0,Attchd,1,TA,Y,287,0,280,0,0,0,2010,50,IR1,161000,0,6,0.0,567,3,1,6,1,2,1.0586176284083704,1.2175502742230346,1.0,1.2694946974422958,1.3284566838783707,11832,48,4437,10,9845,2343.0,30,8.39773375137891,3.871201010907891,0.05696393287098956,0.2840178804007858,0.19684086811840784,0.0,0.2386189452671425,1.791759469228055,2.0794415416798357,9.378563004390635,9.263312256742289,7.2991214627108
2460,10936,Pave,Lvl,Corner,Somerst,RRA,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1504.0,GasA,Y,1504,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Attchd,2,TA,Y,144,0,0,0,0,0,2006,20,Reg,199000,0,6,0.0,144,3,1,4,1,3,1.0611033608116678,1.0,1.0,1.4691203992514037,1.3356282271944924,10528,28,4512,24,16048,3008.0,48,8.414495793177895,3.332204510175204,0.05930927318262618,0.2894017633313076,0.0,0.0,0.38466385384096524,1.3862943611198906,1.9459101490553132,9.261793653565098,9.299815378403785,7.315883504509785
320,11316,Pave,Lvl,Corner,Timber,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,624.0,Unf,0.0,817.0,GasA,Y,1894,1.0,0.0,2,1,4,1,Gd,8,Typ,1,BuiltIn,2,TA,Y,0,40,0,0,0,0,2010,60,Reg,214900,0,6,1.0,40,3,2,5,2,3,1.0635129993658847,1.2851919561243144,1.0,1.2548346849656893,1.4475043029259895,15152,40,5682,21,14014,2711.0,42,8.645058562414134,3.6888794541139363,0.06157757877657372,0.36984090312103673,0.25090808938868364,0.0,0.2270038387802899,1.6094379124341003,2.0794415416798357,9.625887815425859,9.333972932421458,7.546446273746024
2461,8640,Pave,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1278.0,GasA,Y,1278,0.0,0.0,2,0,2,1,Gd,5,Typ,0,Attchd,2,TA,Y,0,60,0,0,0,0,2006,20,Reg,198600,0,6,0.0,60,3,1,3,1,3,1.046544071020926,1.0109689213893966,1.0,1.3986275733000624,1.2707974756167526,6390,15,3834,24,16048,2556.0,48,8.251663923605589,2.70805020110221,0.04549337479400382,0.239644636959215,0.01090919910035353,0.0,0.3354914510225523,1.0986122886681098,1.6094379124341003,8.762489547371581,9.064157861798101,7.15305163493748
2449,12090,Pave,Lvl,Corner,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Hip,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1141.0,GasA,Y,2263,0.0,0.0,2,1,4,1,Gd,10,Typ,1,BuiltIn,2,TA,Y,144,123,0,0,0,0,2006,60,Reg,258000,0,6,0.0,267,3,2,5,2,3,1.068421052631579,1.0,1.0,1.3558951965065502,1.5533562822719449,22630,50,6789,24,15984,3404.0,48,8.823058934301647,3.912023005428146,0.06618190688130118,0.44041793335512475,0.0,0.0,0.3044618978192938,1.6094379124341003,2.302585092994046,10.027031738627583,9.400133943608838,7.724446645633537
817,7939,Pave,Lvl,Inside,SawyerW,RRA,Norm,Duplex,2Story,7,5,2000,2000,Hip,CompShg,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,820.0,Unf,0.0,1168.0,GasA,Y,2787,2.0,0.0,4,2,6,2,TA,8,Typ,2,BuiltIn,3,TA,Y,312,0,0,0,0,0,2009,90,Reg,269500,0,6,2.0,312,5,3,7,3,4,1.0420989220038048,1.3747714808043876,1.0,1.364316905801622,1.7036718301778542,22296,56,13935,28,14000,3955.0,42,9.542158939916048,4.02535169073515,0.041236873569691884,0.532785821935894,0.31828752152785866,0.0,0.3106538680672149,1.9459101490553132,2.0794415416798357,10.012162569161784,8.979542601725113,7.932721027481948
1096,7750,Pave,Lvl,Inside,Gilbert,RRA,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,707.0,GasA,Y,1414,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Attchd,2,TA,Y,100,35,0,0,0,0,2008,60,Reg,176000,0,6,0.0,135,3,2,4,2,3,1.0409004438807863,1.0,1.0,1.220524017467249,1.3098106712564543,8484,24,4242,21,14014,2121.0,42,8.352790135124629,3.1780538303479458,0.04008614997860896,0.26988260100977457,0.0,0.0,0.19928028904091422,1.3862943611198906,1.791759469228055,9.045937315684574,8.955448122347393,7.254177846456518
1893,9350,Pave,Lvl,Inside,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,1991,Hip,CompShg,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Gd,LwQ,270.0,ALQ,580.0,1302.0,GasA,Y,1302,0.0,1.0,2,0,3,1,Gd,7,Min1,0,Attchd,1,TA,Y,333,0,0,0,0,0,2007,80,Reg,158000,0,5,0.5,333,3,1,4,1,2,1.0510462904248574,1.123400365630713,1.3934871099050203,1.4061135371179039,1.2776821572002295,9114,28,3906,12,11784,2604.0,30,8.270269111436624,3.332204510175204,0.04978613509697928,0.2450476217373467,0.11636012658410831,0.3318093177392216,0.3408295419901686,1.3862943611198906,1.9459101490553132,9.117566971823829,9.143131622282732,7.171656822768514
479,7750,Pave,Lvl,Inside,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,353.0,Unf,0.0,408.0,GasA,Y,1419,1.0,0.0,2,1,3,1,Gd,7,Typ,1,BuiltIn,2,TA,Y,120,0,0,0,0,0,2009,80,Reg,184100,0,6,1.0,120,3,2,4,2,3,1.0409004438807863,1.1613345521023766,1.0,1.1272613849033064,1.3112449799196786,9933,28,4257,24,16016,1827.0,48,8.356319965828153,3.332204510175204,0.04008614997860896,0.27097705225177804,0.14956981977829223,0.0,0.11979113798267563,1.3862943611198906,1.9459101490553132,9.203617826215355,8.955448122347393,7.257707677160043
1657,13001,Pave,Lvl,Inside,,Fa,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Mn,ALQ,492.0,BLQ,121.0,1625.0,GasA,Y,1220,0.0,1.0,2,0,2,1,TA,6,Typ,1,Attchd,2,TA,Y,0,0,249,0,0,0,2007,20,IR1,170000,0,6,0.5,249,3,1,3,2,3,1.0741978440076094,1.2248628884826325,1.0820895522388059,1.5068621334996881,1.2541594951233506,7320,18,3660,18,11826,2845.0,36,8.205218426395412,2.8903717578961645,0.07157419141925898,0.22646562321646296,0.2028289099630305,0.07889394246966294,0.41002943138490844,1.0986122886681098,1.791759469228055,8.898365606955357,9.472781556562168,7.106606137727303
937,13607,Pave,Lvl,Inside,Crawfor,Norm,Norm,1Fam,SLvl,6,6,1986,1986,Gable,CompShg,VinylSd,BrkFace,TA,Gd,CBlock,TA,TA,No,ALQ,454.0,Unf,0.0,572.0,GasA,Y,1982,1.0,0.0,2,1,3,1,TA,6,Typ,1,BuiltIn,2,TA,Y,400,112,0,0,0,1500,2009,80,IR1,208000,0,6,1.0,512,3,2,4,2,3,1.0780405833861764,1.2074954296160878,1.0,1.1784154709918901,1.4727481353987377,11892,24,5946,18,11916,2554.0,36,8.690474003558043,3.1780538303479458,0.07514511870412978,0.38713013535111945,0.18854832154039886,0.0,0.16417071489195656,1.3862943611198906,1.791759469228055,9.383621184117988,9.518339645190858,7.591861714889934
879,4435,Pave,Lvl,Inside,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,685.0,Unf,0.0,848.0,GasA,Y,848,1.0,0.0,1,0,1,1,Gd,4,Typ,0,Attchd,2,TA,Y,140,0,0,0,0,0,2009,120,Reg,140000,0,6,1.0,140,2,1,2,1,3,1.0198795180722893,1.313071297989031,1.0,1.264504054897068,1.1474469305794606,3392,8,1696,18,12018,1696.0,36,7.4360278163518485,2.0794415416798357,0.01968450078254651,0.13753941402206132,0.27236889543741777,0.0,0.23467999384244714,0.6931471805599453,1.3862943611198906,8.129174996911793,8.39728289474368,6.742880635791903
945,3843,Pave,HLS,Inside,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CompShg,CemntBd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,1476.0,Unf,0.0,1596.0,GasA,Y,1648,1.0,1.0,2,0,2,1,Ex,5,Typ,1,Attchd,2,TA,Y,162,53,0,153,0,0,2009,120,IR1,230000,0,6,1.5,368,3,1,3,2,3,1.0161255548509829,1.6745886654478976,1.0,1.497816593886463,1.3769363166953528,8240,15,4944,24,16056,3244.0,48,8.505929999137527,2.70805020110221,0.015996919130441527,0.319860970816016,0.5155675622521491,0.0,0.4040084436117003,1.0986122886681098,1.6094379124341003,9.016755622903517,8.254008590564844,7.4073177104694174
1010,5950,Pave,HLS,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,CompShg,HdBoard,None,Gd,TA,PConc,Gd,TA,Gd,GLQ,319.0,Unf,0.0,1337.0,GasA,Y,1337,1.0,0.0,2,0,2,1,Gd,5,Typ,1,Attchd,2,TA,Y,0,73,154,0,0,0,2008,120,IR1,188500,0,6,1.0,227,3,1,3,2,3,1.0294863665187064,1.1457952468007313,1.0,1.4170305676855894,1.2877223178427997,6685,15,4011,24,15912,2674.0,48,8.296795865770052,2.70805020110221,0.029060004579862252,0.25287501270196583,0.1360989346164216,0.0,0.34856353258990497,1.0986122886681098,1.6094379124341003,8.807621489536043,8.691146498539675,7.198183577101943
